alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""controlled vocabularies"",""subject headings"",""usa"",""OAI-ORE"",""newspapers"",""linked data"",""skos"",""library of congress"",""Chronicling America""]",The Library of Congress Subject Headings as Linked Data,Die Library of Congress Subject Headings als Linked Data,"[""https://www.swib09.de/vortraege/20091124_summers.pdf"",""https://www.swib09.de/videos/swib_summers.wmv""]","[""Ed Summers""]","In this presentation Ed Summers will discuss the implementation details behind two linked data web applications at the Library of Congress. The id.loc.gov service (http://id.loc.gov) is an exploratory service to make controlled vocabularies like the Library of Congress Subject Headings available using the Simple Knowledge Organisation System - SKOS vocabulary. And Chronicling America (http://chroniclingamerica.loc.gov) which is an online archive of 1.5 million historic American newspaper pages, which makes repository objects available as Linked Data using the Open Archives Initiative Object Reuse and Exchange (OAI-ORE) vocabulary. The presentation will include tips on how to leverage existing web technologies to make linked data available, and potential areas for future development."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""bibliography"",""sweden"",""linked open data"",""bibliographic"",""repository"",""union catalog"",""catalog"",""sweden"",""libris""]",The Swedish National Bibliography as Linked Data,Die schwedische Nationalbibliographie als Linked Data,"[""https://www.swib09.de/vortraege/20091124_soederbaeck.pdf"",""https://www.swib09.de/videos/swib_soederbaeck.wmv""]","[""Anders Söderbäck""]","LIBRIS, the Swedish union catalog used for cataloging by approximately 170 library institutions and home of the Swedish National Bibliography, has since the beginning of 2008 been available as Linked Open Data. The service is a work in progress, and in this presentation Anders will describe the strategic thinking behind the LIBRIS Linked Data project, as well as the thoughts and ideas that have emerged as a consequence of it. Such ideas will include the implications of viewing bibliographic information as open networks of data, rather than as closed (or semi-closed) repositories of records. The presentation will also include a discussion of how and why libraries should use linked data as a way of connecting to the rest of the world wide web."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""germany"",""knowledge base"",""bibliographic data"",""authority files"",""authority data""]","The national bibliography as linked data - motivation, business model, planning","Die Nationalbibliografie als Linked Data – Motivation, Geschäftsmodell, Planung","[""https: //www.swib09.de/vortraege/20091124_kett.pdf"",""https: //www.swib09.de/videos/swib_kett.wmv""]","[""Jürgen Kett""]","The German National Library is currently working on setting up a service that aims to publish its knowledge base as linked data. This service would enable direct use of all national bibliographic data, including all authority files, by the Semantic Web Community. In this short lecture, the motivation for this step will be explained and the planned design of the service will be discussed. But it is also about the urgently needed entry into the discussion about the consequences that this new way of data exchange could have for libraries: new cooperation models, extended requirements for cooperative data maintenance and a new regulation of data usage rights."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,workshop,SWIB 2009,2009,,"[""bibliography"",""linked data"",""dnb"",""rdf"",""prototype"",""librarianship"",""architecture""]",The national bibliography as linked data – technical aspects of the DNB's linked data service,### Die Nationalbibliografie als Linked Data – technische Aspekte des Linked Data Service der DNB,"[""https: //www.swib09.de/vortraege/20091125kett_svensson_2.pdf"",""https: //www.swib09.de/videos/swib_svensson.wmv""]","[""Lars G. Svensson"",""Jürgen Kett""]","The aim of the first prototype is to gather practical experience with the operation of such a service together with the network partners. The first prototype is currently in the design phase and there is no shortage of unanswered questions: Even if there are already models for linked data in the librarianship environment, the implementation of such a service for the German-speaking area still involves a good deal of research and development . We would like to take the opportunity and in this lecture present the current considerations on the architecture, persistent identification and representation of data in RDF and discuss them with the participants of the workshop."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""knowledge architecture"",""lecture"",""semantic web""]",Why should cultural institutions deal with the Semantic Web?,,"[{""https"":""//www.swib09.de/vortraege/20091124_gradmann.pdf""},{""https"":""//www.swib09.de/videos/swib_gradmann_1.wmv""}]","[""Stefan Gradmann""]","Why is a lecture with the title question ""Why should cultural institutions deal with the Semantic Web?"" necessary at all? The reasons are perhaps less obvious than the conference participants might realize. There are bad reasons for dealing with the 'Semantic Web' ... ""... because nowadays you have to write that in funding applications"" ""... because Web 2.0 will be followed by Web 3.0"" and good (or at least better) reasons ...""... with that them also in the future as parts of 'knowledge architectures'."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""linked data"",""web of data"",""bochum"",""project"",""infrastructure"",""university alliance metropolis ruhr"",""portal"",""design"",""architecture""]",Design of a linked data-based library portal,Entwurf eines Linked Data-basierten Bibliotheksportals,"[""https://www.swib09.de/vortraege/20091125_hagenbruch.pdf"",""https://www.swib09.de/videos/swib_hagenbruch.wmv""]","[""André Hagenbruch""]","An important trend that can be clearly seen in libraries in recent years is the integration of as many (bibliographical) data sources as possible under a uniform interface. On the one hand, however, these efforts are often about solutions whose sustainability and portability is limited, on the other hand, implicitly existing relationships between bibliographic and administrative information are not taken into account -- which stocks and departments, for example, are actually hidden behind “computer science”? In the “Web of Data”, on the other hand, a wide variety of resources from a wide variety of domains and local as well as global sources can be related to one another and linked to one another. By adhering to a few basic principles, a high degree of interoperability and reusability of the data can be achieved. With this approach, the Bochum project “Integrated Library Portal” wants to create an infrastructure that can be used to react as flexibly and sustainably as possible to the immediate local conditions (two-tier library system, University Alliance Metropolis Ruhr) and medium-term requirements (integration of heterogeneous primary data)."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""linked data"",""linked applications"",""dbpedia"",""repository"",""ontologies"",""oa-network"",""dfg"",""repositories"",""semantic web""]",Linked applications using repository software as an example,Linked Applications am Beispiel von Repository-Software,"[""https://www.swib09.de/vortraege/20091125_ostrowski.pdf"",""https://www.swib09.de/videos/swib_ostrowski.wmv""]","[""Felix Ostrowski""]","Linked Data is a cornerstone of the Semantic Web. After a few quiet years, developments in the field of the Semantic Web (also) are picking up speed again because (open) linked data is available in large numbers thanks to projects such as DBpedia. However, data is only part of the business. Operating on this data, creating and processing it, is another cornerstone. There is a need to complement the concept of linked data with that of linked applications. This lecture presents an approach to using ontologies as a basis for linked applications using repository software as an example. Software of this type is suitable as an object of investigation simply because there are far-reaching efforts to network it (OA network, DFG call for proposals ""Establishment and networking of repositories"")."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""sparql"",""thesaurus"",""indexing"",""zbw"",""REST"",""indexing"",""retrieval"",""demo"",""semantic web"",""linked data""]",Integration of linked data into existing library applications,Einbindung von Linked Data in existierende Bibliotheksanwendungen,"[""https://www.swib09.de/vortraege/20091124_borst.pdf""]","[""Joachim Neubert"",""Timo Borst""]","Existing library applications - catalogues, portal systems or open access repositories - are not prepared to actually exploit the opportunities linked data offers. In order to be able to make better use of sources available on the Semantic Web, such as the standard economics thesaurus, the ZBW has therefore started to develop a lightweight application architecture. It is based on web services that query the data from Semantic Web (-SPARQL) endpoints and make it accessible via a simple, use-case-centric REST interface. This means that the data can be used directly on the websites by conventional web applications. A beta implementation of two key use cases - thesaurus support in indexing and in retrieval - is presented and it is demonstrated."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""cern"",""bibliographic data"",""MARCXML"",""libris"",""cern library"",""XML"",""linked data""]",Free Data - The Road to Linked Data,Free Data - Die Strasse zu Linked Data,"[""https://www.swib09.de/vortraege/20091125_danowski.pdf"",""https://www.swib09.de/videos/swib_danowski.wmv""]","[""Patrick Danowski""]","The CERN Library is preparing the final steps to publish the complete bibliographic data on the web under a free license. Initially, these should be made available in MARC-XML. At the same time, there are various considerations as to how this data can be presented in the framework as linked data. For this, the experience of LIBRIS should be used. This approach is to be extended to other resources at the same time. There are already a few ideas that should be presented in the lecture."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""dbpedia"",""digital library"",""sweden"",""LOD"",""wikipedia"",""linked data"",""developments"",""trends"",""swedish union catalogue""]",Linked data in the context of digital library systems,Linked Data im Kontext Digitaler Bibliothekssysteme,"[""https://www.swib09.de/vortraege/20091124_haslhofer.pdf"",""https://www.swib09.de/videos/swib_haslhofer.wmv""]","[""Bernhard Haslhofer""]","The ""W3C Linking Open Data Initiative (LOD)"" aims to expose databases in a structured form on the web so that they can also be reused in other application contexts. DBpedia.org was launched in July 2007 and since then has provided Wikipedia databases in several languages in a structured form. Further databases from a wide variety of domains followed within a very short time, including those from the library sector (e.g.: Library of Congress, Swedish Union Catalogue). The central properties of these databases are, firstly, that they can be accessed on the web in a technically simple manner and in a structured form, and secondly, that they contain references (links) to semantically relevant datasets in other databases (e.g.: DBpedia.org). The lecture ""Linked Data in the Context of Digital Library Systems"" first addresses the question ""What is Linked Data?"" received. This is followed by an overview of current developments and trends in the area of linked data that are relevant to libraries. A description of possible advantages and disadvantages for libraries forms the conclusion of the lecture."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""introduction"",""semantic web"",""linked data"",""limitations""]",Introduction to the Semantic Web,Einführung ins Semantic Web,"[""https://www.swib09.de/vortraege/20091124_voss.pdf"",""https://www.swib09.de/videos/swib_voss_1.wmv""]","[""Jakob Voss""]","The Semantic Web as a concrete project is at least a decade old; Although it corresponds much more closely to the original vision of the web than today's World Wide Web, concrete implementation only gained momentum with Linked Data. The introduction is intended to give an insight into why and in what form the Semantic Web has become established and where its main focus and limitations lie, without going into technical details."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""cidoc-crm"",""conceptual model"",""cultural heritage"",""entity"",""meta ontology"",""cidoc"",""semantic web""]",Metadata and the CIDOC Conceptual Reference Model (CRM) - An introduction with application examples,Metadaten und das CIDOC Conceptual Reference Model (CRM) - Eine Einführung mit Anwendungsbeispielen,"[""https://www.swib09.de/vortraege/20091125_teichmann.pdf"",""https://www.swib09.de/videos/swib_teichmann.wmv""]","[""Katrin Teichmann""]","If we ask ourselves where all the metadata and ontologies for the Semantic Web come from or how we want to deal with coexisting, competing systems in the future, we can fall back on proven models in our search for solutions. The CIDOC Conceptual Reference Model is a formal ontology that has been in development since 1996 and is now the official ISO 21127:2006 standard. Although less well known in the library environment than in the museum sector, CIDOC CRM offers a formalized conceptual model to integrate disparately structured information from the field of cultural heritage, preferably in open systems, and to convey and exchange information between applications. The semantic focus is on data structures, terminology for domains and knowledge about entities (time, place, person, object), their properties and relationships with each other. In the article, the CIDOC CRM is to be introduced in relation to selected museum object and context information using the example of the astronomer Tycho Brahe and attention is drawn to the use of the model as a meta-ontology."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""zbw"",""skos"",""rdfa"",""rdf xml"",""sparql"",""linked data""]",Practical experiences from the linked data publication of the STW,Praktische Erfahrungen aus der Linked Data Publikation des STW,"[""https://www.swib09.de/vortraege/20091125_neubert.pdf"",""https://www.swib09.de/videos/swib_neubert_2.wmv""]","[""Joachim Neubert""]","In the spring of 2009, the ZBW published the Standard Thesaurus for Economics as Linked Data. The aim of this form (like the publication under a non-commercial Creative Commons license) was to support re-use by humans and machines. We chose the SKOS (only recently approved as a W3C standard) as the data model. The data is made available as websites with embedded RDFa, as an RDF/XML download and can be queried online (via SPARQL endpoint). What we learned - how we proceeded, what difficulties we had to overcome, what tools we used - and what could be useful for others is the subject of this article."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""ontologies"",""conceptual system"",""transporting content"",""information science"",""Protégé""]",Ontologies from the perspective of information specialists. From theory to practice,Ontologien aus der Perspektive von Informationsspezialisten. Von der Theorie zur Praxis,"[""https://www.swib09.de/vortraege/20091125_semenova.pdf"",""https://www.swib09.de/videos/swib_semenova.wmv""]","[""Elena Semanova""]","Ontologies are the core components of the Semantic Web, which fulfill the actual semantic task of the whole system: transporting content. However, there is still no unanimous opinion in specialist circles as to what an ontology represents in itself, what properties it has and what potential it conceals. There are basically two perspectives on the nature of ontologies - that of librarians and information specialists, which is determined by the primary semantic interest, and that of programmers, who put the technical problems in the foreground. The ""semantic"" perspective is hardly represented in research and is rarely discussed in the professional world. A detailed discussion in the community can create a better understanding of the advantages of ontologies as a conceptual system and lead to wider use in practice. In the article, this question is discussed from the point of view of information science and explained using a practical example. In addition, practical experience with the development of ontologies using Protégé is reported."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""zotero"",""RDF"",""dublin-core"",""friend-of-a-friend"",""foaf"",""ontology"",""bbc"",""bibo"",""bibliographic"",""bibliographic data"",""bibliographic ontology""]",The Bibliographic Ontology as a successor to bibliographic data formats,Die Bibliographic Ontology als Nachfolger bibliographischer Datenformate,"[""https://www.swib09.de/vortraege/20091125_voss.pdf"",""https://www.swib09.de/videos/swib_voss_2.wmv""]","[""Jakob Voss""]","The Bibliographic Ontology (bibo) arose from the consideration of how the literature management program Zotero could be brought together with the Semantic Web. After two and a half years of development in an open discussion process with over 100 participants, version 1.3 is now available. of the RDF vocabulary for bibliographic data. Bibo builds on various ontologies such as Dublin Core (DC), Friend of a Friend (FOAF), the Event Ontology and the BBC Program Ontology. After an overview, it will be discussed how the ontology will assert itself as the standard for bibliographic data in the Semantic Web and whether this will make existing bibliographic data formats superfluous."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""bibliography"",""sweden"",""linked open data"",""bibliographic"",""repository"",""union catalog"",""catalog"",""sweden"",""libris""]",The Swedish National Bibliography as Linked Data,Die schwedische Nationalbibliographie als Linked Data,"[""https://www.swib09.de/vortraege/20091124_soederbaeck.pdf"",""https://www.swib09.de/videos/swib_soederbaeck.wmv""]","[""Anders Söderbäck""]","LIBRIS, the Swedish union catalog used for cataloging by approximately 170 library institutions and home of the Swedish National Bibliography, has since the beginning of 2008 been available as Linked Open Data. The service is a work in progress, and in this presentation Anders will describe the strategic thinking behind the LIBRIS Linked Data project, as well as the thoughts and ideas that have emerged as a consequence of it. Such ideas will include the implications of viewing bibliographic information as open networks of data, rather than as closed (or semi-closed) repositories of records. The presentation will also include a discussion of how and why libraries should use linked data as a way of connecting to the rest of the world wide web."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""controlled vocabularies"",""subject headings"",""usa"",""OAI-ORE"",""newspapers"",""linked data"",""skos"",""library of congress"",""Chronicling America""]",The Library of Congress Subject Headings as Linked Data,Die Library of Congress Subject Headings als Linked Data,"[""https://www.swib09.de/vortraege/20091124_summers.pdf"",""https://www.swib09.de/videos/swib_summers.wmv""]","[""Ed Summers""]","In this presentation Ed Summers will discuss the implementation details behind two linked data web applications at the Library of Congress. The id.loc.gov service (http://id.loc.gov) is an exploratory service to make controlled vocabularies like the Library of Congress Subject Headings available using the Simple Knowledge Organisation System - SKOS vocabulary. And Chronicling America (http://chroniclingamerica.loc.gov) which is an online archive of 1.5 million historic American newspaper pages, which makes repository objects available as Linked Data using the Open Archives Initiative Object Reuse and Exchange (OAI-ORE) vocabulary. The presentation will include tips on how to leverage existing web technologies to make linked data available, and potential areas for future development."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""knowledge architecture"",""lecture"",""semantic web""]",Why should cultural institutions deal with the Semantic Web?,,"[{""https"":""//www.swib09.de/vortraege/20091124_gradmann.pdf""},{""https"":""//www.swib09.de/videos/swib_gradmann_1.wmv""}]","[""Stefan Gradmann""]","Why is a lecture with the title question ""Why should cultural institutions deal with the Semantic Web?"" necessary at all? The reasons are perhaps less obvious than the conference participants might realize. There are bad reasons for dealing with the 'Semantic Web' ... ""... because nowadays you have to write that in funding applications"" ""... because Web 2.0 will be followed by Web 3.0"" and good (or at least better) reasons ...""... with that them also in the future as parts of 'knowledge architectures'."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2009,2009,,"[""germany"",""knowledge base"",""bibliographic data"",""authority files"",""authority data""]","The national bibliography as linked data - motivation, business model, planning","Die Nationalbibliografie als Linked Data – Motivation, Geschäftsmodell, Planung","[""https: //www.swib09.de/vortraege/20091124_kett.pdf"",""https: //www.swib09.de/videos/swib_kett.wmv""]","[""Jürgen Kett""]","The German National Library is currently working on setting up a service that aims to publish its knowledge base as linked data. This service would enable direct use of all national bibliographic data, including all authority files, by the Semantic Web Community. In this short lecture, the motivation for this step will be explained and the planned design of the service will be discussed. But it is also about the urgently needed entry into the discussion about the consequences that this new way of data exchange could have for libraries: new cooperation models, extended requirements for cooperative data maintenance and a new regulation of data usage rights."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,workshop,SWIB 2009,2009,,"[""bibliography"",""linked data"",""dnb"",""rdf"",""prototype"",""librarianship"",""architecture""]",The national bibliography as linked data – technical aspects of the DNB's linked data service,### Die Nationalbibliografie als Linked Data – technische Aspekte des Linked Data Service der DNB,"[""https: //www.swib09.de/vortraege/20091125kett_svensson_2.pdf"",""https: //www.swib09.de/videos/swib_svensson.wmv""]","[""Lars G. Svensson"",""Jürgen Kett""]","The aim of the first prototype is to gather practical experience with the operation of such a service together with the network partners. The first prototype is currently in the design phase and there is no shortage of unanswered questions: Even if there are already models for linked data in the librarianship environment, the implementation of such a service for the German-speaking area still involves a good deal of research and development . We would like to take the opportunity and in this lecture present the current considerations on the architecture, persistent identification and representation of data in RDF and discuss them with the participants of the workshop."
