alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""information science"",""courses"",""librarianship"",""infrastructure"",""competencies"",""semantic web"",""pow"",""skills""]",Semantic Web in librarianship training - Which skills must be taught?,Semantic Web in der bibliothekarischen Ausbildung - Welche Kompetenzen müssen vermittelt werden?,"[""https://swib.org/swib10/vortraege/swib10_neher.pdf"",""http://dx.doi.org/10.4016/27048.01""]","[""Günther Neher"",""Dierk Eichel""]","Semantic web and in particular linked data infrastructures open up a multitude of new possibilities for the application of classic library, general information science competencies in the area of information organization and knowledge transfer. In the opinion of the authors, the combination of classic information science skills and resilient, application-oriented knowledge of Semantic Web concepts and infrastructures offers great application potential in many areas, including non-library areas. However, the teaching of this interface competence often proves to be a non-trivial tightrope walk. Based on the experiences of corresponding courses, the lecture attempts, from the lecturer's point of view (Günther Neher) and from the student's point of view (Dierk Eichel)."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""BAM"",""BSZ"",""lucene"",""rdf"",""xslt"",""sparql"",""portal"",""lam"",""XSLT transformations"",""prototype"",""semantic web""]",Semantic web applications based on the BAM portal - A prototype,Semantic-Web-Anwendungen auf Basis des BAM-Portals – Ein Prototyp,"[""https://swib.org/swib10/vortraege/swib10_conradt.pptx"",""http://dx.doi.org/10.4016/27053.01""]","[""Volker Conradt""]","The BSZ runs BAM, the joint portal for libraries, archives and museums. The portal collects the metadata from these three cultural sectors, indexes them using the Lucene technical platform and makes them accessible to the general public as a central point of evidence of cultural assets. The holdings of the BAM portal currently include around 42.8 million data records, around 1.8 million of which are digital copies, which are brought in by several large libraries or library associations, 16 museums and museum networks and several archives. Based on this data, the BSZ is currently creating a prototype that converts this metadata into RDF triples using XSLT transformations. The triples are integrated and linked in a Semantic Web-compatible database. With a prototypical implementation of a web interface with a search form, SPARQL query logic and the first output of results can be tested. The lecture describes the procedure for creating this prototype and presents the first results, experiences and insights."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""europeana"",""linked data"",""w3c"",""libraries"",""report"",""mid-term""]",W3C Working Group for Libraries and other institutions in the cultural heritage sector,,"[""https://swib.org/swib10/vortraege/swib10_isaac.ppt"",""http://dx.doi.org/10.4016/27092.01""]","[""Antoine Isaac""]","In the last couple of years, the linked data approach to data publishing, sharing and interlinking has gained momentum. A growing amount of data is being released openly on the web using RDF. Some libraries have already jumped in, and the community as a whole manifests great interest in the topic. Yet there remains some technical or organization issues to a wide linked data adoption in the library domain, which requires more outreach and technology mapping work. This is one of the main missions of the Library Linked Data incubator group, a one-year effort launched in May 2010 by the W3C ""to help increase global interoperability of library data on the Web, by bringing together people involved in Semantic Web activities— focusing on Linked Data—in the library community and beyond, building on existing initiatives, and identifying collaboration tracks for the future."" I will present the objectives of this group, as well as a mid-term report on the work being done."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""libraries"",""FRBR"",""rda"",""controlled vocabularies"",""data models"",""semantic web""]",Yes we can! Libraries and the Semantic Web,,"[""https://swib.org/swib10/vortraege/swib10_coyle.ppt"",""http://dx.doi.org/10.4016/27061.01""]","[""Karen Coyle""]","From the book catalog to the card catalog to the online catalogue, libraries have adapted their practices to take advantage of new technologies, and have used these advancements to better serve library users. The next step in this evolution is already on the horizon: it is the web of data known commonly as the Semantic Web. Reimagining library catalogs as a web of data has great potential for library users and all information seekers. Like the web of documents that is the current World Wide Web, the Semantic Web makes connections between resources. The Semantic Web, however, makes those connections meaningful. The transformation to Semantic Web style of metadata will allow libraries to serve users directly on the web, and will make possible an enhanced discovery environment that links documents and data in a rich web of relationships. The transformation of current library data to ""linked data,"" with entities and relationships, has already begun. After a brief introduction to the concepts that underly the Semantic Web, Coyle will show how the library community is developing the structures necessary for the transformation. This development begins with a domain model (FRBR and other FR's), a standardized definition of data elements (DC, RDA, and others), the definition of relationships (FRBR and RDA), and the creation of machine-readable controlled vocabularies (Library of Congress and RDA). Experimentation with new data models, such as in the Open Library and Freebase, illustrate the value of this approach. After a brief introduction to the concepts that underly the Semantic Web, Coyle will show how the library community is developing the structures necessary for the transformation. This development begins with a domain model (FRBR and other FR's), a standardized definition of data elements (DC, RDA, and others), the definition of relationships (FRBR and RDA), and the creation of machine-readable controlled vocabularies (Library of Congress and RDA). Experimentation with new data models, such as in the Open Library and Freebase, illustrate the value of this approach. After a brief introduction to the concepts that underly the Semantic Web, Coyle will show how the library community is developing the structures necessary for the transformation. This development begins with a domain model (FRBR and other FR's), a standardized definition of data elements (DC, RDA, and others), the definition of relationships (FRBR and RDA), and the creation of machine-readable controlled vocabularies (Library of Congress and RDA). Experimentation with new data models, such as in the Open Library and Freebase, illustrate the value of this approach. the definition of relationships (FRBR and RDA), and the creation of machine-readable controlled vocabularies (Library of Congress and RDA). Experimentation with new data models, such as in the Open Library and Freebase, illustrate the value of this approach. the definition of relationships (FRBR and RDA), and the creation of machine-readable controlled vocabularies (Library of Congress and RDA). Experimentation with new data models, such as in the Open Library and Freebase, illustrate the value of this approach."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""rdfa"",""wikipedia"",""dbpedia"",""LOD"",""zbw"",""OAI-ORE"",""REST"",""cultural heritage"",""linked open data""]",ZBW press archive: Linked data with OAI-ORE,ZBW Pressearchiv: Linked Data mit OAI-ORE,"[""https://swib.org/swib10/vortraege/swib10_neubert.ppt"",""http://dx.doi.org/10.4016/27053.01""]","[""Joachim Neubert""]","The press archive of the ZBW contains around 6 million articles. Up until 2005, folders with structured content on people, companies, subjects and goods were kept there. In order to make the digitized holdings accessible and citable under unique addresses, they are currently being processed as Linked Open Data. The OAI-ORE standard is used, which enables the addressing and description of deeply nested aggregations. The project makes it clear how central problems from the library and cultural heritage world can be solved with ORE. The W3C standard RDFa allowed the straightforward creation of a REST-based web application. Approaches to overcoming performance and availability bottlenecks will be presented in the lecture. At the same time, it is demonstrated how existing resources can be enriched with data from the LOD Cloud, e.g. by integrating abstracts from Wikipedia into the display via PND and DBpedia."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""bnf"",""france"",""rdf"",""linked data"",""FRBR"",""rda"",""ead"",""bibliographic"",""entity""]",data.bnf.fr: describing library resources through an information hub,,"[""https://swib.org/swib10/vortraege/swib10_wenz.ppt"",""http://dx.doi.org/10.4016/27093.01""]","[""Romain Wenz""]","In order to make its data more useful on the web, the French national library has designed a new project. This ""data.bnf.fr"" project is still at an early stage. We are only starting to build the information hub that will allow us to gather the data from our various datasets. The BnF wishes to build web pages, gathering resources around the concepts of ""works"" and ""authors"". The project involves transforming existing data, enriching and interlinking the dataset with internal and external resources, and publishing HTML pages for browsing by users and search engines. The raw data would also be accessible in RDF following the principles of linked data architecture. Our purpose is to use common standards and to comply with the requirements of the Semantic Web. In this project, it is both a matter of interoperability with external sources, and of our own different datasets, since we have to align resources from several catalogues. Therefore, trying to provide a significant hub in the ""linked data"" cloud also has strong internal strategic issues, mainly in terms of bibliographic descriptions and choices (eg FRBR, RDA, integration of EAD). Technically speaking, our purpose is to gather data around concepts that focus on bibliographic entities."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""open data"",""law"",""legal"",""copyright""]",An Approach to Open Data from a Legal Perspective,Eine Annäherung an Open Data aus juristischer Sicht,"[""https://swib.org/swib10/vortraege/swib10_grunow.pptx"",""http://dx.doi.org/10.4016/27092.01""]","[""Stefanie Grunow""]","The area of open data was only marginally noticed by the legislature in the last few changes to copyright law, data protection law and related areas of law. A clear strategy for dealing with the topic of open data, also from a legal point of view, does not yet exist. The lecture should first give an overview of the copyright classification of Open Data in the work types of copyright. In particular, the protection of database manufacturers is considered and a distinction is made from the classic types of copyright work. In order to find alternatives for dealing with free data in practice, the possibilities and limits of various licenses and waivers are explained."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""dnb"",""knowledge base"",""bibliographic data"",""authority data"",""linked data"",""contentus"",""theseus"",""web of data"",""strategies"",""semantic web""]",Collaboration through the Semantic Web: Strategy and Activities of the German National Library,Kollaboration durch das Semantic Web: Strategie und Aktivitäten der Deutschen Nationalbibliothek,"[{""https"":""//swib.org/swib10/vortraege/swib10_altenhoener.ppt""},""http://dx.doi.org/10.4016/27094.01""]","[""Reinhard Altenhöner""]","In 2010, the German National Library (DNB - OAI interface) began to publish its knowledge base consisting of bibliographic data and authority data as linked data. Above all, authority data already form an important basis for indexing work in memorial institutions such as museums, archives and libraries. The aim of the DNB is now to enable direct use of the entire national bibliographic data and the authority data by the Semantic Web community by publishing the data as a triple and thus addressing new user groups. This also opens up new ways of cooperative data use: By linking to external data sets from other domains, the bibliographic data gains context and thus relevance on the World Wide Web, while external data sets offer the potential. However, these visible steps are only one link in a chain of other activities, the breeding ground for which are technologies and tools from the Semantic Web environment. This applies in particular to the CONTENTUS use case as part of the THESEUS funding initiative, but also to a number of other projects and plans that serve the purpose of semantically enriching and linking data as well as their adequate (stable) provision and use in new search environments. A new, cooperative dimension of information aggregation, integration and provision comes into view. The long-term goal is to establish libraries and other cultural institutions as a reliable backbone of the web of data. The article presents strategic considerations, concrete plans and activities of the DNB."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""germany"",""mannheim"",""linked data"",""automatic classification"",""classification"",""indexing"",""automatic indexing""]",Linked Open Projects: The Linked Data Service of the UB Mannheim,Linked Open Projects: Der Linked Data Dienst der UB Mannheim,"[""https://swib.org/swib10/vortraege/swib10_eckert_pfeffer.pdf"",""http://dx.doi.org/10.4016/27051.01""]","[""Kai Eckert"",""Magnus Pfeffer""]","The Mannheim University Library presented its Linked Data service this year, making it the first library in Germany to make the title data in its catalog accessible as a prototype Linked Data. The service should primarily be used to make results from research projects at the UB Mannheim available for easy subsequent use. Linked Data offers the ideal infrastructure for this. As part of this presentation, the technical background of the service will be briefly presented and it will be demonstrated how the results of an automatic classification and an automatic content indexing can be published as linked data."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""zotero"",""prague"",""rdf"",""Czech"",""bibliometrics"",""MARC"",""vocabularies"",""ontologies"",""sfx"",""bibliographic data"",""linked data""]",Exposing the University of Economics' academic bibliography database as linked data,,"[""https://swib.org/swib10/vortraege/swib10_hladka.pptx"",""http://dx.doi.org/10.4016/27059.01""]","[""Jitka Hladká""]","Academic bibliography of the University of Economics in Prague consists of bibliographic records of publications involving journal articles, conference papers, lecture notes, monographs and monograph chapters created by the academic staff of the university. We would like to discuss the experiences gained in the process of this dataset's transformation from its current data format to RDF-based data. During the course of conversion we will specify the entity types in our data and choose a way to model them. For data description we are going to use the most popular and widely implemented vocabularies and domain ontologies. Next, we will discuss the issues associated with interlinking the data with relevant and well-established datasets constituting a part of the web of data (eg, DBLP Computer Science Bibliography). We would like to examine further possibilities of data re-use by making the data suitable for other applications such as citation managers (eg, Zotero) to generate citations automatically. We are also interested in providing users with the information about availability of a resource as full text or as library holding, so we discuss cooperation with link resolvers (SFX, in our case) as well as other possible ways of linking. In this way, aligned with the concept of the semantic web, we maintain that the potential of the data would be maximized, as the information in bibliographic records would become easy to share, more visible due to incoming links, and more ready to be processed by web applications. We argue that academic bibliography data should be openly available, so it increases transparency of publishing activity of the university' s academic staff. Beyond being reusable, the data can be easily linked to so that they must not be duplicated at multiple locations. Likewise, these features together can provide a few benefits for bibliometric evaluation of science. The adoption of linked data publishing model for academic bibliography datasets involves moving to a more flexible data format for bibliographic data. While linked data is seen as a pragmatic implementation of the semantic web, we argue that it is not possible to implement the library data vision with the MARC, current standard for bibliographic data. Obviously, there is a need for more web-compatible and web-friendly data model. With this in mind, we suggest linked data as a part of the pragmatic implementation of the vision for bibliographic data on the Web."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""bibliographic"",""libraries"",""linked data""]",From open data to an ecosystem of networked knowledge,Von offenen Daten zu einem Ökosystem vernetzten Wissens,"[""https://swib.org/swib10/vortraege/swib10_auer.pdf"",""http://dx.doi.org/10.4016/27091.01""]","[""Sören Auer""]","The publication and linking of data on the web has found enormous popularity in recent years as part of the Linked Data Initiative. However, in order to develop the data web that is developing in this way into a networked knowledge ecosystem that can be used by everyone, there are still a few challenges to be overcome: In addition to improving the quality and coherence of the information in the data web, the creation of direct added value for end users is particularly necessary. Libraries, with their gigantic stocks of knowledge, can make an important contribution to this if, for example, the high-quality bibliographic information is linked to background knowledge from the data web."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""linked data"",""infrastructure"",""hungary"",""Széchényi""]",Linked data at the National Széchényi Library - road to the publication,,"[""https://swib.org/swib10/vortraege/swib10_horvath.ppt"",""http://dx.doi.org/10.4016/27095.01""]","[""Ádám Horváth""]","The presentation will focus on how we published our linked data and the tasks to be carried out to be able to publish the data. The presentation will begin with a short introduction of the library, the staff and the software and hardware infrastructure from the point of view of our topic. In the second part of the presentation I will explain what we have published and how it was published. The third part will be about the processes of the actual publication, and the tools used for the publication. Finally I would like to speak about some future plans."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""rda"",""bibliographic data"",""authority data"",""practice"",""semantic web""]",Linked RDA data in practice,Linked-RDA-Data in der Praxis,"[""https://swib.org/swib10/vortraege/swib10_hartmann_haffner.pptx"",""http://dx.doi.org/10.4016/27060.01""]","[""Sarah Hartmann"",""Alexander Haffner""]","The new “Resource Description and Access” (RDA) indexing standard allows bibliographic data and authority data to be represented in a Semantic Web-compliant manner. The presentation aims to show the effects RDA has on cataloging in libraries and access to the resources in the Semantic Web. Based on initial experiences from practical implementation, it is explained how bibliographic data can be made more accessible and, above all, reused through RDA and linked data technologies. #rda #bibliographic/data"alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""hbz"",""skos"",""frbr"",""mab2"",""open data"",""hbz"",""bibliographic data"",""linked data"",""vocabularies""]",Semantic Web activity in hbz,Semantic Web-Aktivitäten im hbz,"[""""]","[""NN""]","The hbz has been dealing with the technology of the Semantic Web since mid-2009. This presentation is intended to give a brief overview of the activities. The following is touched upon: identifiers for libraries and other library institutions, the publication of classifications as SKOS data and, last but not least, the conversion of bibliographic data into linked data and the questions that arose as a result: Which vocabularies should be used? What role does FRBR play? What challenges did the MAB2 source format pose? In addition, the network libraries and the hbz had to deal with the legal question of open data."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""databases"",""semantic technologies"",""information quality"",""lecture"",""library services"",""information quality"",""service quality"",""information pull""]",Potential of semantic technologies for the library of the future,Potenziale semantischer Technologien für die Bibliothek der Zukunft,"[""https://swib.org/swib10/vortraege/swib10_tochtermann.ppt"",""http://dx.doi.org/10.4016/27097.01""]","[""Klaus Tochtermann""]","Based on the current situation, in which libraries examine semantic technologies primarily in connection with their databases, the lecture shows the form in which semantic technologies - based on this - can shape the library of the future. This concerns on the one hand the support of the research and publication process of researchers and on the other hand the provision of innovative library services. In this context, semantics-based workplaces and the Internet of Services as a partial aspect of the Future Internet are discussed."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""semantic"",""semantic web"",""libraries"",""hype"",""why"",""opportunities"",""challenges"",""lecture""]",Semantic Web - a topic for library networks,Semantic Web - ein Thema für Bibliotheksverbünde,"[""https://swib.org/swib10/vortraege/swib10_schomburg.PPS"",""http://dx.doi.org/10.4016/27098.01""]","[""Silke Schomburg""]","Is the Semantic Web just developing into another hype or does it have an important strategic meaning for libraries and their associations? How can the Semantic Web change the library landscape and the supply of information? Why should library institutions deal with the idea of the Semantic Web and use the technologies? What opportunities does this technology bring to libraries? What risks and challenges do you have to face? The lecture provides answers to these questions and presents possible scenarios for concrete applications and perspective goals, especially from the point of view of a library network. #semantic #semantic/web #libraries #swib/2010"alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""BAM"",""BSZ"",""lucene"",""rdf"",""xslt"",""sparql"",""portal"",""lam"",""XSLT transformations"",""prototype"",""semantic web""]",Semantic web applications based on the BAM portal - A prototype,Semantic-Web-Anwendungen auf Basis des BAM-Portals – Ein Prototyp,"[""https://swib.org/swib10/vortraege/swib10_conradt.pptx"",""http://dx.doi.org/10.4016/27053.01""]","[""Volker Conradt""]","The BSZ runs BAM, the joint portal for libraries, archives and museums. The portal collects the metadata from these three cultural sectors, indexes them using the Lucene technical platform and makes them accessible to the general public as a central point of evidence of cultural assets. The holdings of the BAM portal currently include around 42.8 million data records, around 1.8 million of which are digital copies, which are brought in by several large libraries or library associations, 16 museums and museum networks and several archives. Based on this data, the BSZ is currently creating a prototype that converts this metadata into RDF triples using XSLT transformations. The triples are integrated and linked in a Semantic Web-compatible database. With a prototypical implementation of a web interface with a search form, SPARQL query logic and the first output of results can be tested. The lecture describes the procedure for creating this prototype and presents the first results, experiences and insights."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
SWIB,presentation,SWIB 2010,2010,,"[""information science"",""courses"",""librarianship"",""infrastructure"",""competencies"",""semantic web"",""pow"",""skills""]",Semantic Web in librarianship training - Which skills must be taught?,Semantic Web in der bibliothekarischen Ausbildung - Welche Kompetenzen müssen vermittelt werden?,"[""https://swib.org/swib10/vortraege/swib10_neher.pdf"",""http://dx.doi.org/10.4016/27048.01""]","[""Günther Neher"",""Dierk Eichel""]","Semantic web and in particular linked data infrastructures open up a multitude of new possibilities for the application of classic library, general information science competencies in the area of information organization and knowledge transfer. In the opinion of the authors, the combination of classic information science skills and resilient, application-oriented knowledge of Semantic Web concepts and infrastructures offers great application potential in many areas, including non-library areas. However, the teaching of this interface competence often proves to be a non-trivial tightrope walk. Based on the experiences of corresponding courses, the lecture attempts, from the lecturer's point of view (Günther Neher) and from the student's point of view (Dierk Eichel)."alias,type,event,year,partof,tags,title,alt,resources,author,abstract
