type,year,title,author,partof,resources,File,tags,abstract,alias
,2012,Metadata Provenance,"Kai Eckert,Magnus Pfeffer",,https://swib.org/swib12/slides/Eckert_SWIB12_137.zip,SWIB/SWIB2012/Metadata Provenance.md,"#swib/2012,#metadata,#provenance,#licenses,#rdf,#enrichment,#PROV","When metadata is distributed, combined, and enriched as Linked Data, the tracking of its provenance becomes a hard issue. Using data encumbered with licenses that require attribution of authorship may eventually become impractible as more and more data sets are aggregated - one of the main motivations for the call to open data under permissive licenses like CC0. Nonetheless, there are important scenarios where keeping track of provenance information becomes a necessity. A typical example is the enrichment of existing data with automatically obtained data, for instance as a result of automatic indexing. Ideally, the origins, conditions, rules and other means of production of every statement are known and can be used to put it into the right context.  
**Part 1 - Metadata Provenance in RDF:** In RDF, the mere representation of provenance - i.e., statements about statements - is challenging. We explore the possibilities, from the unloved reification and other proposed alternative Linked Data practices through to named graphs and recent developments regarding the upcoming next version of RDF.  
**Part 2 - Interoperable Metadata Provenance:** As with metadata itself, common vocabularies and data models are needed to express basic provenance information in an interoperable fashion. We investigate the PROV model that is currently developed by the W3C Provenance Working Group and compare it to Dublin Core as a representative of a flat, descriptive metadata schema.  
We actively encourage participants to present their own use cases and open challenges at this workshop. Please contact the organizers for details.",SWIB
,2012,"Old Silos, New Silos, No Silos - From Redundancy to Aggregation or Distribution?",Lukas Koster,,"https://swib.org/swib12/slides/Koster_SWIB12_112.pdf,http://www.scivee.tv/node/55381","SWIB/SWIB2012/Old Silos, New Silos, No Silos - From Redundancy to Aggregation or Distribution?.md","#silos,#aggregation,#swib/2012","Traditionally library systems/catalogues have been isolated local systems, thereby creating an enormous redundancy in both data and metadata backends and search frontends. Even in shared cataloguing environments the local subsystems are the real production environments. In recent years we have seen two separate developments that claim to solve the redundancy problem: aggregated (meta)data stores and distributed Linked Open Data networks. Examples of aggregation: content aggregators and publishers’ proprietary databases, discovery layer global indexes, Europeana, Worldcat, etc. An earlier form of distribution, federated search/metasearch, is now gradually abandoned. A number of its inherent problems (performance, relevance ranking, network) are solved by aggregation, but others are not. Do the new silos of aggregation with their limited content solve all our problems, or is a completely open global linked networked model better? The pros and cons of both general models and of hybrid, blended options will be considered. We will also discuss the practical conditions, implications and feasibility of the models, looking at licensing, commercial interests, trust, authority, etc. Last but not least: Can and will libraries have a role in the new data universe that is outside their direct control, and what can these roles look like?",SWIB
,2012,PhD Workshop,"Atif Latif,Timo Borst",,,SWIB/SWIB2012/PhD Workshop.md,"#swib/2012,#phd,#workshop,#library-linked-data","The Linked Open Data approach provides a framework for the generation, publishing and sharing of information by means of semantic technologies. It plays a vital role in the realization of the Semantic Web at a global scale by publishing and interlinking diverse data sources on the Web. The access to a huge amount of Linked Data presents exciting opportunities for the next generation of Web-based applications, especially with regard to data hosted and provided by libraries. Facing use cases as depicted by the [Library Linked Data Incubator Group](http://www.w3.org/2005/Incubator/lld/XGR-lld-usecase-20111025/), however there is still a need of Linked Data applications and best practice examples. This PhD workshop will provide an excellent opportunity both for the beginner as well as the senior PhD student to present his or her ideas and receive feedback by experienced researchers and other PhD students working in research areas related to Linked Data based infrastructures and applications in libraries.",SWIB
,2012,Simple Semantic Enrichment of Scientific Papers in Social Sciences,"Alexander Garcia,Philipp Mayr,Leyla Jael Garcia",,"https://swib.org/swib12/slides/garcia_SWIB12_111.pdf,http://www.scivee.tv/node/55327",SWIB/SWIB2012/Simple Semantic Enrichment of Scientific Papers in Social Sciences.md,"#scholarly/papers,#scholarly/communication,#ontologies,#nanopublications,#bibliographic/references,#swib/2012,#enrichment,#Annotation-Ontology,#model","In this paper we present a simple methodology for enriching scholarly papers in the social sciences domain. We are making use of existing technology; resulting from our approach we obtain a publication readily available for the Web of Data. Our scenario is that posed by the journal Methods, Data, Analysis (henceforth MDA); an archive of PDF files, rich bibliographic metadata available, a publication workflow mostly based on word files, no navigation tools tailored for this journal, no previous structure in the content of the journal - authors are free to organize the document as they best consider. As there is a pre-existing archive the solution could not simply consider future publications. Our approach is based on the orchestration of various ontologies; for instance, DOCO, BiRO, CiTO, DC, FOAF, and the Annotation Ontology (AO). We are using the AO for structuring the markup of domain specific concepts as well as for nanopublications derived from community-based annotation – focusing on hypothesis, results, etc. The structure of the document is represented by DOCO; in addition, we are also using BiRO and CiTO for bibliographic references and citation typing. Our model facilitates the exploration of content as well as the formulation of semantic queries expressed in SPARQL. In addition, we are also modelling the relationship between the data and the document. External resources relevant for the document are aggregated as part of the end user environment. The workflow for the pre-existing archive of PDFs starts by converting the PDF to RDF; supporting this task we developed a web service for the “fully automated PDF-to-XML” process.",SWIB
,2012,Statistical Research Data on the Semantic Web,Daniel Bahls,,"https://swib.org/swib12/slides/Bahls_SWIB12_120.ppt,http://www.scivee.tv/node/55391",SWIB/SWIB2012/Statistical Research Data on the Semantic Web.md,"#bibliographic/artefacts,#data/repository,#swib/2012,#economics,#SDMX","At present, efforts are being made to pick up research data as bibliographic artefacts for re-use, transparency and citation. In the field of economics, a large amount of research is based on empirical data, which is often combined from several sources such as data centres, affiliated institutes or self-conducted surveys. A good deal of the data used in empirical research is protected or simply cannot be shared with third parties due to data usage rights, partly because some of the providers are commercial. As a consequence, a researcher is often not allowed to upload the entire data set as a whole to any independent data repository. <mark>Thus, we investigate techniques for fine-grained referencing that enable the exact reconstruction of a researcher's data set and suit an environment of distributed data sources with access restrictions and different curatorial versions of data</mark>. As it motivates the application of Semantic Web technologies, we examine the emerging RDF Data Cube Vocabulary which integrates the SDMX standard for a harmonized representation of statistical data. In addition to statistical data resources, empirical research data sets in economics also comprise scripts for data processing. To support transparency to the highest level, we extend the scope of our research and elaborate a generating model, which enables the reproduction of analyses and results for a given scientific publication. All in all, we aim to lay the grounds for machine-processible descriptions of conducted empirical research to enable the automatic reconstruction of individual statistical data sets and reproduction of results. An overview of the work at its latest stage will be presented in this talk.",SWIB
,2012,Status Quo and Limitations of Library Linked Data,"Asunción Gómez-Pérez,Phillip Cimiano,Daniel Vila-Suero",,"https://swib.org/swib12/slides/Vila-Suero_SWIB12_106.pdf,http://www.scivee.tv/node/55386",SWIB/SWIB2012/Status Quo and Limitations of Library Linked Data.md,"#limitations,#library/linked/data,#swib/2012,#library-linked-data","In recent years, many libraries, museums and archives have started to release data as Linked Data (LD). The benefits of publishing library data as LD have recently been summarized by the W3C Incubator Group on Linked Library Data (W3C LLD XG). Several national libraries have started to publish metadata as LD. However, a number of limitations still exist which prevent from bringing the Library Linked Data (LLD) paradigm to its full potential:",SWIB
,2012,The Library Catalogue as Linked Open Data : How to Do It and What to Do with It,"Asgeir Rekkavik,Benjamin Rokseth",,"https://swib.org/swib12/slides/Rekkavik_SWIB12_110.pdf,http://www.scivee.tv/node/55304",SWIB/SWIB2012/The Library Catalogue as Linked Open Data - How to Do It and What to Do with It.md,"#norway,#frbr,#frbr-clustering,#swib/2012,#authority/file,#APIs,#API,#Oslo","Oslo Public Library has developed an open source toolkit for producing an RDF representation of the library catalogue and its authority files. In addition to plain conversion of MARC bibliographic data into RDF, the current implementation includes SPARQL methods for FRBR clustering of the library collection, as well as enriching catalogue data with external content, such as cover images and book reviews, from various APIs and Linked Open Data sources.
During the first half of 2012, Oslo Public Library has run two simultaneous projects that demonstrate and take advantage of some of the possibilities an enriched RDF representation of the library catalogue might provide. This has resulted in two working open source service prototypes:",SWIB
,2012,The Library of Congress's Bibliographic Framework Initiative,Kevin Ford,,"https://swib.org/swib12/slides/Ford_SWIB12_128.pdf,http://www.scivee.tv/node/55383",SWIB/SWIB2012/The Library of Congress's Bibliographic Framework Initiative.md,"#library-of-congress,#migration,#marc-migration,#swib/2012,#Bibliographic/Framework/Initiative,#MARC","This presentation will provide a general update about the Library of Congress's Bibliographic Framework Initiative, including a short synopsis of its historical import, information about the attractiveness of Linked Data, and details about the work – models, tools, and findings - completed to date about transitioning from a MARC-based environment to a new bibliographic ecology. The general update about the Bibliographic Framework Initiative will include work and progress since the Library's update at the American Library Association Annual Conference in Anaheim in June. The first phase of the Initiative is complete. Among many objectives set for the initial phase, the most relevant outcome is the presentation of a draft model for community appraisal and on which to further build. Because an open process is desirable and expected, the community will already have seen the draft model, but this forum will provide an opportunity to go into greater detail, present the outcomes as a cohesive whole, and explore the ramifications and future directions stemming from the initial stage. Linked Data methods and strategies are proving to provide a very consistent yet flexible means to communicate data, which has always been one of the main aims of the MARC communication formats.",SWIB
,2012,Towards an Infrastructure for the Synchronisation of Metadata in Libraries,Christoph Böhme,,"https://swib.org/swib12/slides/B%C3%B6hme_SWIB12_113.ppt,http://www.scivee.tv/node/55388",SWIB/SWIB2012/Towards an Infrastructure for the Synchronisation of Metadata in Libraries.md,"#synchronisation,#library/metadata,#swib/2012,#metadata","With LOD information is represented in a giant distributed graph. This graph is constantly changing and evolving but to date no infrastructure has been established for continuously propagating and tracking the changes of nodes and edges in this graph. In libraries, metadata is traditionally distributed and synchronised using protocols such as Z39.50, SRU or OAI-MPH to poll individual datasets for changes. While this works well when only a small number of datasets exchanges data infrequently, it does not when synchronisation happens continuously and at the scale of the LOD graph. However, users expect that data is always up-to-date. For example, a search index which includes external information about the latest headlines is expected to contain not only last week’s headlines but also today’s. Constant polling for changes can constitute a major performance issue in such scenarios. In our contribution we discuss different synchronisation patterns for library metadata and the requirements for a synchronisation infrastructure arising from them. Of particular importance in this discussion is the fact that subscribers are not always interested in all changes to a dataset but only in those affecting a small set of selected records. Related to this is the aspect that changes of library metadata most of the time only affect single records but sometimes large updates touch whole data sets producing change sets which can consist of millions of records at a time. A synchronisation system must be able to handle these different sized payloads and help participating systems to cope with large change sets. We review existing solutions and outline a future solution for the library domain.",SWIB
,2012,Wikidata - the Wikipedia of Linked Open Data,Daniel Kinzler,,"https://swib.org/swib12/slides/Kinzler_SWIB12_127.pdf,http://www.scivee.tv/node/55318",SWIB/SWIB2012/Wikidata - the Wikipedia of Linked Open Data.md,"#Wikidata,#swib/2012,#transclusion","Wikidata is a new project by Wikimedia Deutschland with the goal to create a data repository for Wikipedia and the world. It aims to be Wikimedia Commons for data, allowing Wikipedia editors to put factual information like the population of a city in one central database, instead of having to maintain it as text in dozens or hundreds of languages. This presentation gives an overview of the planned software architecture of Wikidata and how it ties in Wikipedia. We want to explain how we are going to address the many technical and conceptual challenges that arise from the complexity and scale of the data. Among other things, we will describe how data records are transcluded between wikis, and how changes are recorded and propagated throughout the system. Another important focus is the data model Wikidata will use to represent the diversity of knowledge throughout the world.",SWIB
