type,year,title,author,partof,resources,File,tags,abstract,alias
,2022,Improving language tags in cultural heritage data: a study of the metadata in Europeana,"Nuno Freire,Paolo Scalia,Antoine Isaac,Eirini Kaldeli,Arne Stabenau",,,SWIB/SWIB2022/Improving language tags in cultural heritage data a study of the metadata in Europeana.md,"#swib/2022,#Europeana,#quality,#metadata,#Europeana-Translate,#project","Enhancing the multilingual accessibility of its rich cultural heritage material is a constant objective of Europeana and key to improving the user experience it offers. Technological advances are opening new ways for multilingual access but for their successful application the language of the existing data must be identified. In RDF data, language is indicated by the language tag in a dedicated attribute (xml:lang in RDF/XML). Previous studies conducted on Europeana datasets show that language tags are not used as often as they should, but we do not have precise statistics on this. Moreover, language tags found in Europeana have data quality issues – they do not always follow established standards even though Europeana already performs some (automatic) normalisation of tags. We conducted a study on the language tags included in the metadata of Europeana with two objectives in mind: First, to inform decision-making about possible improvements in the current language tag normalisation process, and second, to enhance the quality and quantity of training data for specialising automatic translation systems in the cultural heritage domain (a crucial objective for the Europeana Translate project, which aims to translate 25 million records of Europeana). Our study analysed the totality of the data in Europeana, which contains over 1,700 million RDF literals, and identified that only 15.9% of the literals are language-tagged. We also determined that 3.3% of the language tags are not valid according to the IETF BCP 47 standard. In our presentation, we recount the results of this study along with the improvements in the normalisation process we applied to collect training data for machine translation.",SWIB
,2022,Insight into the machine-based subject cataloguing at the German National Library,Christoph Poley,,,SWIB/SWIB2022/Insight into the machine-based subject cataloguing at the German National Library.md,"#swib/2022,#Germany,#GND,#DDC,#machine-learning,#Erschließungsmaschine,#indexing,#subjct-cataloguing,#Annif,#machine-learning,#architecture,#practical-insights","The German National Library has the mandate to collect online publications published in Germany or in the German language, translated from German or relating to Germany. Our approach is to provide metadata including classification codes and subject headings to make them searchable and retrievable. To handle the amount of data, which increases by about 1–2 million records every year, we introduced machine-learning-based tools into productive operations in order to be able to assign GND index terms, DDC subject categories and DDC short numbers automatically. The first steps in that direction were taken more than ten years ago. In the last three years we have set up a project called “Erschließungsmaschine” (“indexing machine”; EMa) to replace the legacy system with a new modular and flexible architecture for automated subject cataloguing. The core component is the toolkit Annif developed by the National Library of Finland, which provides us with lexical, statistical and neural-network-based machine learning algorithms behind a unified interface. In this presentation we want to give practical insights into the architecture, main workflows, and quality measurements of EMa within our productive environment. We also talk about our experiences and challenges concerning both human and IT resources. Furthermore, we give a brief overview over the DNB AI project. The goal of the project is to look into state-of-the-art algorithms, text data, and vocabularies in order to improve the quality of subject cataloguing using AI methods.",SWIB
,2022,Introduction into the Solid Project and its implementations,Patrick Hochstenbach,,,SWIB/SWIB2022/Introduction into the Solid Project and its implementations.md,"#swib/2022,#workshop,#solid,#protocol","This workshop will introduce the Solid project, the protocols and one of its implementations: the IMEC/Inrupt Community Solid Server CSS.",SWIB
,2022,Introduction to the Annif automated indexing tool,"Osma Suominen,Mona Lehtinen,Juho Inkinen,Moritz Fürneisen,Anna Kasprzik",,,SWIB/SWIB2022/Introduction to the Annif automated indexing tool.md,"#swib/2022,#Annif,#workshop","Many libraries and related institutions are looking at ways of automating their metadata production processes. In this hands-on tutorial, participants will be introduced to the multilingual automated subject indexing tool Annif as a potential component in a library’s metadata generation system. By completing exercises, participants will get practical experience on setting up Annif, training algorithms using example data, and using Annif to produce subject suggestions for new documents.",SWIB
,2022,"Libraries, linked data, and decolonization (keynote)",Stacy Allison-Cassin,,,"SWIB/SWIB2022/Libraries, linked data, and decolonization (keynote).md","#swib/2022,#libraries,#decolonization,#linked-data,#cultural-heritage","Global decolonization movements have focused attention on the colonial nature of cultural heritage. Events such as the toppling and removal of statues of colonial figures, the fight for the return of stolen artefacts and ancestors, and questions regarding the ownership and usage of historical photographs in cultural heritage collections are not new; such activities have gained momentum and greater prominence in public discourse in recent years. While less visible than tangible objects, tendrils and structures of colonialism run through data practices and standards. Such practices continue to harm peoples and lands that have been and continue to be, subject to colonialism. It is vital that linked data practice address this continued legacy and work toward anticolonial within contemporary library and cultural data work. What does decolonial (data) practice mean for linked data in the library and broader cultural data environment? Why does this matter for all individuals involved in linked data work? This talk will delve into issues facing the linked data community, including the limitations of current standards and systems, the vital need for change in practice, the importance and implications of recognizing Indigenous rights and rights of nations and states, and opportunities on the horizon with emerging standards and principles such as CARE and projects related to respectful naming. The talk will also focus on concrete actions the library linked data community can take to support decolonization and a more just and ethical future for linked data.",SWIB
,2022,Library data on Wikidata: a case study of the National Library of Latvia,Eduards Skvireckis,,,SWIB/SWIB2022/Library data on Wikidata a case study of the National Library of Latvia.md,"#swib/2022,#bibliographic/data,#authority/data,#Wikidata,#modeling","Libraries have changed but the core purpose of the library is very much the same – to give access to knowledge and learning. Knowledge organisation in libraries has moved from clay tablets to extensive catalogues, from the backs of playing cards to card indices. Then in the 1970s and early 1980s integrated library systems (ILS) appeared and changed the game. Now national libraries are increasingly stepping leaving locally used ILS behind and steering towards new technologies and possibilities that were not feasible before – bridging silos, multilingual support, alternatives to traditional authority control, etc. Although there is no right or prevailing answer, the direction is set. And that direction is toward the semantic web and linked data which are influencing how bibliographic and authority data are created, shared, and made available to potential users. In this presentation I will focus on modeling, mapping, and creating workflows for moving the bibliographic and authority data of the National Library of Latvia to Wikidata as a major hub of the semantic web. The main focus will be on modeling and integrating library authority files (persons, organizations, works, locations, etc.) to a full extent into Wikidata, reducing any possible data loss to a minimum. This way, Wikidata will not be used as just a hub for institutional identifiers but as a universal and collaborative knowledge base where libraries can truly share and disseminate their knowledge, connect it and use it to describe and query their resources.",SWIB
,2022,Mapping and transforming MARC21 bibliographic metadata to LRM/RDA/RDF,"Theodore Gerontakos,Crystal Yragui,Zhuo Pan",,,SWIB/SWIB2022/Mapping and transforming MARC21 bibliographic metadata to LRMRDARDF.md,"#swib/2022,#MARC21,#mapping,#entities,#BIBFRAME,#XSLT","The MARC21-to-RDA/LRM/RDF Mapping Project is an international, cross-organizational project that aims to broaden the adoption of the RDA/LRM/RDF ontology (that is, the Resource Description and Access implementation of the Library Reference Model using the Resource Description Framework). One premise of the project is that RDA-based values situated in the rich RDA/LRM/RDF context using RDA entities and relationships are more consistent and potentially more useful than when situated in less-granular formats such as BIBFRAME or non-graph-based metadata formats such as MARC21. The starting point of the project is MARC21 data accumulated over decades, and the potential to create a lossless conversion while at the same time creating high quality RDA/LRM/RDF has been a central concern. Once the mapping is complete, there is the expectation that abundant RDA/LRM/RDF datasets will be created and used to test the efficacy of RDA entities and relationships for specific uses. To that end, the project is producing an open-source, XSLT-based conversion tool that can process most MARC bibliographic data to output a close approximation of the intent of the mapping. Presenters describe the theoretical foundation of the project, review the mapping structure and format in detail, demonstrate the conversion tool with a focus on its RDA/LRM/RDF output, and share a vision for the future of RDA/LRM/RDF metadata in the greater library linked data ecosystem. Mappings, code, and project information can be found at the project GitHub repository.",SWIB
,2022,Multilingual BERT for library classification in Romance languages using Basisklassifikation,"José Calvo Tello,Enrique Manjavacas,Susanne Al-Eryani",,,SWIB/SWIB2022/Multilingual BERT for library classification in Romance languages using Basisklassifikation.md,"#swib/2022,#BERT,#bibliographic/data,#K10plus","We apply the multilingual version of the language model BERT (mBERT) to predict classes from the library classification system Basisklassifikation (BK). We frame the present task as a multi-label classification problem, where each input instance (a library record) must be assigned at least one class from the BK. As input, we only use data from the catalogue, we do not use the full text of the publications. Three feature sets are considered: title only, bibliographic data only, and extended bibliographic data. We apply two algorithms: mBERT, which we fine-tune using raw text from different metadata fields as input. We also train a multi-label Support Vector Machine classifier with a vector based on the tokenizer of mBERT. We decided to work with records from Romance Studies because it challenges the perspective of considering only one or only a few languages, such as in national libraries. The dataset contains 189,134 library records associated with Romance Studies from the catalogue K10plus. The general results for the different approaches yield micro F1-scores between 0.6 and 0.8 (macro F1-scores between 0.2 and 0.4), with better performance for mBERT as classifier. In this presentation we will explore how these results are influenced by factors such as the language, specific classes, or the number of records per class. This is a promising approach for the generation of suggestions which should be considered by subject specialists.",SWIB
,2022,"New, newer, newest: incrementally integrating linked data into library catalog discovery","Huda Khan,Steven Folsom,Astrid Usong",,,"SWIB/SWIB2022/New, newer, newest incrementally integrating linked data into library catalog discovery.md","#swib/2022,#LD4P3,#Cornell,#ShareVDE,#Share-VDE,#Sinopia","We are exploring how the use of linked data can enhance discovery in library catalogs as we design, evaluate, prototype, and integrate linked data solutions as part of the Linked Data for Production: Closing the Loop (LD4P3) grant.
In one phase of this grant, we linked data to supplement information about authors and subjects in the Cornell production library catalog. This integration used data from Wikidata, DBpedia, and the Library of Congress (LOC) linked data service. We used feedback from user studies and from our library catalog user representatives team to implement and refine these features.
In a separate phase, we focused on how the linked data representation of creative works and related information could be integrated into a discovery layer. We examined how works are aggregated in multiple BIBFRAME representations of library catalog data, such as the Library of Congress Hubs and ShareVDE BIBFRAME conversion of library data, and how these aggregations may help us identify relationships between library catalog records. In addition to this data analysis, we also implemented a prototype of the Cornell library catalog which uses BIBFRAME relationships to display related items to the user. We used Sinopia, the linked data cataloging editor being developed as part of LD4P3, to define these relationships. One of the outcomes of this phase is a better understanding of how these linked data sources can demonstrate linkages between library catalog items representing the same or related works. This presentation will provide an overview of the production integration from the first phase and the data analysis and experimental prototype from the second phase. This work is further described [here](https://wiki.lyrasis.org/display/LD4P3/WP3%3A+Discovery). Related work is also captured in [this article](https://kula.uvic.ca/index.php/kula/article/view/229) .",SWIB
,2022,On leveraging artificial intelligence and natural language processing to create an open source workflow for the rapid creation of archival linked data for digital collections,Jennifer Erin Proctor,,,SWIB/SWIB2022/On leveraging artifical intelligence and natural language processing to create an open source workflow for the rapid creation of archival linked data for digital collections.md,"#swib/2022,#AI,#HIVE2,#OpenRefine","This paper proposes, tests, and evaluates an Artificial-Intelligence-supported workflow to enhance the ability of librarians and archivists to convert standardized metadata to better-than-item-level archival linked data. The protocol combines elements of computer vision with natural language processing, entity extraction, and metadata linking techniques to provide new approaches for findability and usability of cultural resources in digital spaces. Existing metadata and, optionally, images are taken as input. Metadata text is processed with natural language processing including sentenizing, tokenizing, part-of-speech tagging, chunking of phrases and clauses, and finally named entity recognition, extraction, and linking. Entities are used to query HIVE2, a search tool that matches ontology terms to linked data tags, which are then parsed into triples through semantic processing. For images, each image is processed to identify people who are pictured in it. Cropped sub-images are created for each person where each image is given a unique identifier to act as its primary linked data entity, and a first triple is created showing that that entity is depicted in the image being processed. Once the spreadsheet of triples is output, it can be imported into OpenRefine in order to convert it into the Wikidata format which is useful for linked digital collections, crowdsourcing, and cooperative collections-as-data programs.",SWIB
,2022,Performance comparison of select and construct queries of triplestores on the example of the JVMG project,Tobias Malmsheimer,,,SWIB/SWIB2022/Performance comparison of select and construct queries of triplestores on the example of the JVMG project.md,"#swib/2022,#Japanese-Visual-Media-Graph,#project,#jvmg,#knowledge-graph,#triplestore,#SPARQL,#Blazegraph,#Virtuoso,#GraphDB,#co-occurrence,#discrepancies","In the Japanese Visual Media Graph (JVMG) project ([Project blog](https://jvmg.iuk.hdm-stuttgart.de/), [JVMG web frontend (Beta)](https://mediagraph.link/)) we use the Resource Description Framework (RDF) to create a knowledge graph for researchers working with contemporary popular Japanese media. The project is funded by the German Research Foundation and the main project partners are Stuttgart Media University and Leipzig University Library.
In order to easily access our RDF data we use a triplestore and SPARQL. We initially chose the Apache Fuseki triple store because of its open licensing terms and ease of installation and management.
Once the database was completed to a certain degree, we implemented and tested our knowledge graph using different triplestore software solutions (Apache Fuseki, Blazegraph, Virtuoso and GraphDB) and compared their performance on several tasks that we consider representative operations on our data. These tasks include simple queries such as aggregating all data for a given entity and more complex analyses such as finding co-occurrence. We found major performance discrepancies, both between the different software solutions and between SELECT and CONSTRUCT SPARQL queries. Query times differ by factors of up to 100 across the software solutions, and CONSTRUCT queries consistently perform much worse, even when using the exact same WHERE patterns.
In summary, the Apache Fuseki triple store performed quite well across all tasks. While some other software solutions were faster for some tasks, the gains were not significant enough to consider migrating our infrastructure to a new solution.",SWIB
,2022,"Shapes, forms and footprints: web generation of RDF data without coding",Patrick Hochstenbach,,,"SWIB/SWIB2022/Shapes, forms and footprints web generation of RDF data without coding.md","#swib/2022,#knowledge-graph,#ontology,#FormViewer,#Solid,#protocol","While browsing the Web a user is often confronted with a form requiring them to enter their personal data. We share book reviews on Goodreads; share our names, addresses and affiliations information with conference tools; submit our bibliography to institutional websites and centralized services such as ORCID. Filling out this information is a repetitive task for many users, using data that in principle should already be available in a knowledge graph somewhere. For the creation of (ad hoc) forms from scratch users do not have many options other than using platforms such as Google Forms which provide a limited set of input fields and a Google sheet as the end result, or asking their IT department to build a form which can require some time to implement and publish. During the COVID-19 pandemic many IT departments were asked to provide such ad hoc forms for all kinds of crowd sourcing where metadata was entered by library staff working from home. All these forms have hard-coded locations where the produced data needs to be stored, so a user has no choice in that matter. I will present an abstract way how RDF data can be read, updated, and stored in a decentralized way using RDF forms. The RDF data is defined by shapes, the forms are defined using a Form ontology, and the footprint (where to store the result) is also coded in RDF. All these inputs are web resources that declare to FormViewer apps how to read, update, and store data. An entire app can be written just by manipulating RDF resources, using the Solid protocol as persistence layer.",SWIB
,2022,Structured Data in Wikimedia Commons,Christian Erlinger,,,SWIB/SWIB2022/Structured Data in Wikimedia Commons.md,"#swib/2022,#SDC,#Wikidata,#Wikimedia,#GLAM,#SPARQL,#workshop","Since 2020, Structured Data on Wikimedia Commons (SDC) is on the way to completely renew the way of describing media files on the open and central media repository Wikimedia Commons. Instead of plain (unstructured) Wikitext media files can be described and categorized with structured data, in detail with both with properties and items out of Wikidata, the free knowledge graph.",SWIB
,2022,The application of IIIF and LOD in digital humanities: a case study of the dictionary of wooden slips,"Shu-Jiun Chen,Lu-Yen Lu",,,SWIB/SWIB2022/The application of IIIF and LOD in digital humanities a case study of the dictionary of wooden slips.md,"#swib/2022,#IIIF,#study,#digital-humanities,#annotation,#APIs,#API,#framework,#LOD,#lifecycle","This study explores the use of the International Image Interoperability Framework (IIIF) and linked open data (LOD) in digital humanities with regard to different layers of interoperability. Focusing on imaged texts, it takes the text interpretation and slip restoration of the “Juyan Han Wooden Slips (202-220 CE)” as use case, integrates the demands of scholars in wooden slip research in the humanities, and establishes a digital research environment. By analysing and deconstructing historians’ work on character interpretation and manuscript restoration into discrete tasks and categories, the study proposes that the digital humanities research platform needs to be able to provide a complete, structured annotation function that allows input of annotated information from different knowledge fields. In addition, it needs to provide functionalities for reading, comparing, and referring to images, for example for the annotation of interpretations in wooden slip images, zooming in or out of image areas, or side-by-side image comparison for multiple wooden slip regions, which allow arguments about the context surrounding a character, to be displayed together in the image interface. The study has adopted the image, presentation and content search APIs of IIIF, and developed a LOD lifecycle framework in order to transform the legacy data into LOD, enable access and cross-referencing for these resources, and satisfy different needs in research. “The Wooden Slips Character Dictionary–Database of Juyan Han Wooden Slips from the Institute of History and Philology Collections” (WCD)” and the “Multi-database Search System for Historical Chinese Characters” were taken as practical examples to explain how interoperability is utilised in systems for the digital humanities.",SWIB
,2022,What linked data can tell about geographical trends in Finnish fiction literature – using the BookSampo knowledge graph in digital humanities,"Telma Peura,Petri Leskinen,Eero Hyvönen",,,SWIB/SWIB2022/What linked data can tell about geographical trends in Finnish fiction literature – using the BookSampo knowledge graph in digital humanities.md,"#swib/2022,#BookSampo,#Finland,#knowledge-graph,#metadata,#digital-humanities","BookSampo – a linked data (LD) service and portal for Finnish fiction literature – was launched in 2011 by the public libraries of Finland. Since then, the original knowledge graph (KG) has grown from 400,000 subjects to over 8,740,000, including literary works, authors, book covers, reviews, literary awards, along with other detailed semantic metadata. The portal, maintained by a team of Finnish librarians, has nearly 2 million annual users and its KG resides in a SPARQL endpoint. However, the potential of the KG has not been explored from a Digital Humanities (DH) research perspective where digital tools could help with knowledge discovery. This study presents novel data analyses on the BookSampo KG to demonstrate how LD can be used in DH studies, building on the concepts of distant reading and literary geography, i.e., the application of computational methods to study literature and its geographical dimension. Our work reveals and illustrates trends and biases in the development of Finnish literature based on semantic metadata. Focusing on novels and their geographical settings, the analyses show interesting annotation patterns related to genres and themes. Although the geographical diversity in fictional settings has increased over time, our results suggest that Finnish fiction literature still focuses on national settings and historical topics. Moreover, our digital perspective shows that the Finnish literary geography is biased by gender. Finally, we discuss to which extent the findings depend on the KG annotation practices, and how this potential meta-level bias should be addressed in the future.",SWIB
,2022,Working with linked open data in the context of annotation and semantic enrichment of 3D media: A new FOSS toolchain,"Lozana Rossenova,Zoe Schubert,Paul Duchesne,Lucia Sohmen,Lukas Günther,Ina Blümel",,,SWIB/SWIB2022/Working with linked open data in the context of annotation and semantic enrichment of 3D media A new FOSS toolchain.md,"#swib/2022,#digital-curators,#data/manager,#workshop,#OpenRefine,#Wikibase,#Kompakkt,#NFDI4Culture,#consortium","This workshop aims to help researchers, digital curators and data managers learn how to make datasets including 3D models and other media files available as linked open data within a collaborative annotation and presentation-ready environment. Participants will take part in practical demonstrations using an integrated toolchain that connects three existing open source software tools: 1) OpenRefine – for data reconciliation and batch upload; 2) Wikibase – for linked open data storage; and 3) Kompakkt – for rendering and annotating 3D models, and other 2D and AV media files. This toolchain and associated workflow was developed in the context of NFDI4Culture, a German consortium of research and cultural institutions working towards a shared infrastructure for research data that meets the needs of 21st-century data creators, maintainers and end users across the broad spectrum of the digital libraries and archives field, and the digital humanities. All components of the toolchain feature graphical user interfaces aiming to lower the barrier of participation in the semantic web for a wide range of practitioners and researchers. Furthermore, the toolchain development involves the specification of a common data model that aims to increase interoperability across datasets of digitised objects from different domains of culture. The workshop will be of interest to researchers, digital curators and information science professionals who work with datasets containing 3D media, and want to learn more about the possibilities of linked open data, open source software and collaborative annotation workflows.",SWIB
