type,year,title,author,partof,resources,File,tags,abstract,alias
,2014,Moving from MARC: How BIBFRAME moves the Linked Data in Libraries conversation to large-scale action,Eric Miller,,,SWIB/SWIB2014/Moving from MARC - How BIBFRAME moves the Linked Data in Libraries conversation to large-scale action.md,"#swib/2014,#bibframe,#vocabularies,#profiles","As the Library of Congress looked to the future of MARC, they looked to Linked Data principles and Semantic Web standards as the foundation of BIBFRAME. Libraries have an extensive history with MARC as a sophisticated and highly customized descriptive vocabulary with billions of records spread across systems and providers. In order to recognize the value of connecting this legacy in new and contemporary ways, BIBFRAME’s design is intentionally extensible with Profile-based vocabularies, flexible transformation utilities, and iterative linking strategies in mind. The migration from MARC (and other related Library standards) to BIBFRAME offers the most widely actionable opportunity for libraries to adopt Linked Data as a foundation of their Web visibly and internal operations. This session will include a review of practical tools we have used in helping libraries: evaluate their current data, define local data priorities, perform large-scale transformation, create profile-based definitions for original content, identify linking options, move beyond simply representing legacy data to take full advantage of the Linked Data nature of Web vocabularies like BIBFRAME and schema.org. We benefit from looking back at the history of how Libraries have helped shape the Web of Data to the future of how now given these standards, we together can raise the visibility of libraries on the Web.",SWIB
,2014,Publish your SKOS vocabularies with Skosmos,"Henri Ylikotila,Osma Suominen",,,SWIB/SWIB2014/Publish your SKOS vocabularies with Skosmos.md,"#swib/2014,#Skosmos,#Finland,#thesauri,#ontologies,#classifications,#authority/files,#Finto,#ONKI,#API,#REST-API,#SPARQL,#PHP","Skosmos is an open source web-based SKOS browser being developed at the National Library of Finland. It can be used by e.g. libraries and archives as a publishing platform for controlled vocabularies such as thesauri, lightweight ontologies, classifications and authority files. The Finnish national thesaurus and ontology service Finto is built using Skosmos, which was formerly known as ONKI Light. Finto is used by indexers at the National Library and other libraries, as well as other organizations including the Finnish broadcasting company YLE and many museums. It is also used to support vocabulary development processes. Skosmos provides a multilingual user interface for browsing and searching the data and for visualizing concept hierarchies. The user interface has been developed by analysing the results of repeated usability tests. A developer-friendly REST API is also available providing RDF/XML, Turtle or JSON-LD serializations and Linked Data access for utilizing vocabularies in other applications such as annotation systems. Skosmos relies on a SPARQL endpoint as its back-end and is written mainly in PHP. The main benefits of using a SPARQL endpoint is that the data provided by the service is always up to date. This allows fast update cycles in vocabulary development. Skosmos can be configured to suit different types of RDF data. The source code is available under the MIT license.",SWIB
,2014,RDF Application Profiles in Cultural Heritage,"Valentine Charles,Evelyn Dröge,Stephanie Rühle,Karen Coyle,Kai Eckert",,https: //swib.org/swib14/slides/ploeger_swib14_31.zip,SWIB/SWIB2014/RDF Application Profiles in Cultural Heritage.md,"#swib/2014,#profile,#DCMI,#DM2E,#manuscripts,#Europeana,#EDM,#OAI-ORE,#dublin-core,#mappings,#cultural-heritage,#data-model","The [DCMI RDF Application Profiles Task Group](http://wiki.dublincore.org/index.php/RDF_Application_Profiles/) (RDF-AP) deals with the development of recommendations regarding the proper creation of data models, in particular the proper reuse of existing data vocabularies. The Digitised Manuscripts to Europeana project ( [DM2E](http://www.dm2e.eu/)) was a driving factor in establishing the task group and provides one of the main case studies. Like many other projects in the domain of cultural heritage, DM2E created an own data model based on the Europeana Data Model (EDM), which itself reuses parts of other vocabularies like OAI-ORE and Dublin Core and allows the creation of rich mappings. This mix-and-match of vocabularies and the documentation of project-specific characteristics or even constraints in using the data model is called an application profile. In this workshop, we will first introduce the DM2E model as a typical application profile, as well as the infrastructure developed in the project that determines how the application profile is actually used. The DM2E model not only describes digitised manuscripts, it also is used to model workflows for the transformation of the metadata, as well as representing the provenance of the metadata. Data represented in the DM2E model can be accessed via a SPARQL endpoint and search interfaces. As the DM2E model is backwards compatible with the EDM, the data is also provided in plain EDM for the ingestion to Europeana. The current status of the DCMI RDF Application Profiles Task Group will be presented, which will particularly include a brief overview on the other case studies and the identified requirements for a generally applicable solution. We then want to discuss these requirements and work towards practicable solutions together with the participants, who can reflect all approaches based on their own requirements in various institutions and projects. Concrete topics will be: - Definition of application profiles as “local” versions of existing data models. - How to create an application profile that remains interoperable. - Formulate constraints regarding your data within an application profile. - Linking your data to an application profile. - Validate your data with respect to an application profile.",SWIB
,2014,Supporting Data Interlinking in Semantic Libraries with Microtask Crowdsourcing,Cristina Sarasua,,,SWIB/SWIB2014/Supporting Data Interlinking in Semantic Libraries with Microtask Crowdsourcing.md,"#swib/2014,#microtasks,#data/processing,#interlinking,#crowdsourcing","Semantic Web technologies enable the integration of distributed data sets curated by different organisations and with different purposes. Descriptions of particular resources (e.g. events, persons or images) are connected through links that explicitly state the relationship between them. Connecting data of similar or disparate domains, libraries can offer a more extensive and detailed information to their visitors, while librarians have better documentation in their cataloguing activities. Despite the advances in data interlinking technology, human intervention is still a core aspect of the process. Humans, in particular librarians, are crucial both as knowledge providers and reviewers of the automatically computed links. One of the problems that arises in this scenario is that libraries might have limited human resources dedicated to authority control; so, running the time-consuming interlinking process over external data sets becomes troublesome. Microtask crowdsourcing provides an economic and scalabile way to involve humans systematically in data processing. The goal of this talk is to introduce the process of crowdsourced data interlinking in semantic libraries, which is a paid crowd-powered approach that can support librarians in the interlinking task. Several use cases are described to illustrate how our software, which implements the crowdsourced data interlinking process, could be useful to reduce the amount of information that librarians would need to process when enriching their data with other sources, or to obtain a different perspective from potential users. In addition, challenges that become relevant when adopting this approach are listed.",SWIB
,2014,Turning three overlapping thesauri into a Global Agricultural Concept Scheme,"Thomas Baker,Osma Suominen",,,SWIB/SWIB2014/Turning three overlapping thesauri into a Global Agricultural Concept Scheme.md,"#swib/2014,#AGROVOC,#agriculture,#SKOS,#VocBench","AGROVOC Concept Scheme, CAB Thesaurus (CABT), and NAL Thesaurus (NALT) largely overlap in scope (agriculture and agricultural research). This duplication is both inefficient for their maintainers and constitutes a barrier to searching across databases indexed with their terms. Common representation in SKOS makes mapping easier, but it would in principle be more efficient to merge the thesauri into one shared concept scheme to be jointly maintained by the three organizations. A feasibility study has defined a semi-automatic method for mapping among the three thesauri. Confirmed mappings will be used to coin new concepts, with new URIs, for a shared Global Agricultural Concept Scheme (GACS). One key challenge will be to balance the inclusion of diverse concept hierarchies from the source thesauri against a desire to converge on common semantics through editorial intervention. Partners who currently use their thesauri to automatically generate derivative products will need to balance the efficiencies of sharing a concept scheme with the control required for local production processes. GACS will be natively represented as SKOS XL, edited using VocBench software and published using the Skosmos platform (both open source software) under a Creative Commons license. The GACS project aspires to constitute a consortium open to other thesaurus maintainers. The first version of GACS will be available online in time for a presentation of lessons learned at SWIB 2014.",SWIB
,2014,Using Graphity Linked Data Platform for Danish newspaper registry. From printed books to Linked Data,"Martynas Jusevicius,Dziugas Tornau",,,SWIB/SWIB2014/Using Graphity Linked Data Platform for Danish newspaper registry. From printed books to Linked Data.md,"#swib/2014,#denmark,#newspapers,#TEI,#Dydra,#XHTML,#XSLT","Danish Newspapers is a registry of newspapers with historical and factual metadata records. Three printed volumes with metadata about danish newspaper publishing were scanned and text optically recognized, marking it up using TEI XML schema. The XML was converted into XML-based RDF quad format using multiple domain-specific vocabularies (SKOS, BIBO, Time ontology etc.) in a custom XSLT stylesheet. Rich non-structured text was preserved as XHTML literals, with links to images stored as JPG files. The data was stored in Dydra cloud triplestore and presented as a Web application that publishes Linked Data as well as user-friendly and mobile-ready XHTML. It features interactive maps, faceted and text search, autocomplete and complex content creation and editing for authenticated users. URI templates, SPARQL queries, data quality constraints and access control were defined declaratively as RDF data and processed in run-time by Graphity platform, while XSLT stylesheets were used to generate a customized XHTML layout and facets. Graphity processor is open-source and works with any SPARQL 1.1 triplestore, while the commercial platform layer provides multi-tenant features such as access control and faceted search. Linking with external datasources and alignment with standard models were not in scope for this project, as the focus was on data conversion, content presentation and data filtering. The data can be mapped to generic bibliographic vocabularies such as BIBFRAME and EDM using SPARQL Update.",SWIB
,2014,Using linked data to annotate semantically the BBC's content,Tom Grahame,,,SWIB/SWIB2014/Using linked data to annotate semantically the BBC's content.md,"#swib/2014,#BBC,#aggregations","'Linked Data at the BBC emerged as a set of ideas, techniques and technologies to build websites and has gone on to show how those techniques can improve and simplify production workflows, and provide interesting automated aggregations for our audiences. The success of applying the technology to deliver the online coverage of major sporting events has demonstrated the potential for reusing the semantic infrastructure as a central part of the BBC production workflow. To support this decision, the vision of semantic publishing at the BBC evolved towards connecting content around the things that matter to our audiences - those things can be politicians, athletes or musicians, places or organisations, topics of study or events. The BBC produces a plethora of content every day about these things and the content varies from news articles, to programmes, to educational guides, clips and recipes. Because it is commissioned and used in different audience facing products, this content is mastered in separate and disconnected systems, yet – the things that the content is about are the same. By semantically describing and annotating the content with the things it is about, we enable journalists and content editors to access heterogeneous and previously isolated creative works in a unified manner. In this talk I will describe how the BBC Sport's use of Linked Data has evolved from developing a single website covering the 2010 World Cup to supporting the annotation and dynamic aggregation of daily Sports coverage and every major event including London 2012, Sochi 2014 and the 2014 FIFA World Cup. I will also discuss how the same platform and technology approach is being deployed across the BBC in domains as diverse as Education, News, Radio and Music and how a Linked Data approach could be applied to similar challenges in the Library environment.''",SWIB
,2014,Weaving repository contents into the Semantic Web,Pascal-Nicolas Becker,,,SWIB/SWIB2014/Weaving repository contents into the Semantic Web.md,"#swib/2014,#repositories,#digital/objects,#digital-objects,#metadata,#DSpace","Repositories are systems to safely store and publish digital objects and their descriptive metadata. Repositories mainly serve their data by using web interfaces which are primarily oriented towards human consumption. They either hide their data behind non-generic interfaces or do not publish them at all in a way a computer can process easily. At the same time the data stored in repositories are particularly suited to be used in the Semantic Web as metadata are already available. They do not have to be generated or entered manually for publication as Linked Data. In my talk I will present a concept of how metadata and digital objects stored in repositories can be woven into the Linked (Open) Data Cloud and which characteristics of repositories have to be considered while doing so. One problem it targets is the use of existing metadata to present Linked Data. The concept can be applied to almost every repository software. At the end of my talk I will present an implementation for DSpace, one of the software solutions for repositories most widely used. With this implementation every institution using DSpace should become able to export their repository content as Linked Data.",SWIB
,2014,When Semantics support Multilingual Access to Digital Cultural Heritage - the Europeana case,"Valentine Charles,Juliane Stiller",,,SWIB/SWIB2014/When Semantics support Multilingual Access to Digital Cultural Heritage - the Europeana case.md,"#swib/2014,#Europeana,#EDM,#enrichment","For Europeana, the platform for Europe’s digital cultural heritage from libraries, museums and archives, multilingual access is one priority. Breaking down language barriers is an ongoing challenge with many facets as Europeana provides content coming from 36 different countries serving users across the world. For Europeana, multilingual access does not only mean the translation of the interface, but also comprises retrieving, browsing and understanding documents in languages the users do not speak. This talk will present the solutions implemented at Europeana enabling multilingual retrieval and browsing. Europeana leverages the semantic data layer by linking multilingual and open controlled vocabularies to objects. The Europeana Data Model (EDM) allows for semantic and multilingual metadata descriptions and gives support for contextual resources including concepts from “value vocabularies” either coming from Europeana’s network of providers or third-party data sources. To enable retrieval across languages and enhance data semantically, Europeana performs automatic metadata enrichment with external value vocabularies and datasets such as GEMET, GeoNames and DBpedia. Providers are also encouraged to send links from open vocabularies such as AAT, GND, Iconclass and VIAF or from their domain vocabularies following the EDM recommendations for contextual resources, especially when these vocabularies contain labels in different languages. By re-using these vocabularies, Europeana does not only pursue efforts in demonstrating the potential of Linked Open vocabularies by exploiting the semantic relations and translations but also aims at making Europeana truly multilingual.",SWIB
,2014,Wikidata: A Free Collaborative Knowledge Base,Markus Krötzsch,,,SWIB/SWIB2014/Wikidata - A Free Collaborative Knowledge Base.md,"#swib/2014,#Wikidata,#ontology","Wikidata, the free knowledge base of Wikipedia, is one of the largest collections of human-authored structured information that are freely available on the Web. It is curated by a unique community of tens of thousands of editors who contribute in up to 400 different languages. Data is stored in a language-independent way, so that most users can access information in their native language. To support plurality, Wikidata uses a rich content model that gives up on the idea that the world can be described as a set of "true" facts. Instead, statements in Wikidata provide additional context information, such as temporal validity and provenance (in particular, most statements in Wikidata already provide one or more references). One could easily image this to lead to a rather chaotic pile of disjointed facts that are hard to use or even navigate. However, large parts of the data are interlinked with international authority files, catalogues, databases, and, of course, Wikipedia. Moreover, the community strives to reach “global” agreement on how to organise knowledge: over 1,000 properties and 40,000 classes are currently used as an ontology of the system, and many aspects of this knowledge model are discussed extensively in the community. Together, this leads to a multilingual knowledge base of increasing quality that has many practical uses. This talk gives an overview of the project, explains design choices, and discusses emerging developments and opportunities related to Wikidata.",SWIB
,2014,d:swarm - A Library Data Management Platform Based on a Linked Open Data Approach,"Jens Mittelbach,Robert Glass,Ralf Talkenberger,Felix Lohmeier",,,SWIB/SWIB2014/d_swarm - A Library Data Management Platform Based on a Linked Open Data Approach.md,"#swib/2014,#resource/discovery,#bibliographic/data,#authority/data,#dswarm,#d-swarm,#dresden,#germany","The rise of the concept of resource discovery, the increasing multiplicity of information channels and the exploding complexity of the technological infrastructure have placed organizational and financial challenges on libraries. Library data has become more heterogeneous, its sources have grown manifold. Bibliographic and authority data, licence and business data, usage data from library catalogues and the global science community (bibliometric data) as well as open data from the WWW constitute the graph that describes the resources managed by libraries. Consequently, there is an increasing need to integrate, normalize, and enrich existing library data sets as well as assure data quality for production and presentation purposes. The Saxon State and University Library Dresden has chosen a new approach of data integration for libraries and other cultural heritage institutions. In the EFRE-funded project, a scalable cloud-based data management platform called d:swarm has been implemented. Featuring an easy-to-use web-based modelling GUI, d:swarm allows for the integration and interlinkage of heterogeneous data sources into an integrated and flexible property graph data storage. As a middleware layer, it runs on top of existing library software infrastructures. Thus, existing library workflows depending on a variety of software solutions can remain untouched while data integration can be flexibly tailored to the needs of the individual institutions. Using d:swarm, feeding a library’s discovery front-end with high-quality normalized data or disseminating Linked Open Data is much easier. The project is published under an open source licence.",SWIB
,2014,schema.org: machine-readable cataloguing for the open web,Dan Scott,,,SWIB/SWIB2014/schema.org - machine-readable cataloguing for the open web.md,"#swib/2014,#schema-org,#vocabulary,#best-practices","The schema.org vocabulary was created by the major search engines (Bing, Google Yahoo!, and Yandex) in 2011 to provide a common means of expressing metadata about popular search topics such as events, people, and products. While schema.org was enthusiastically adopted by web sites hoping for enhanced search results and rankings, libraries have more cautiously integrated the vocabulary. This session examines efforts to use schema.org to provide access points for library resources in major search engines via bibliographic metadata, holdings data, and data about libraries themselves. We highlight advances made by the integrated systems Evergreen and Koha, discovery systems such as Blacklight and VuFind, and repositories such as Islandora and ScholarSphere in publishing schema.org metadata (from unstructured data, to structured data, to linked data). The role of the W3C Schema.org Bibliographic Extension community group in filling gaps in schema.org and documenting best practices for libraries is also discussed. Finally, we show how common workflows (such as creating union catalogues and checking item availability) that currently rely on niche, library-specific protocols can be simplified and built with standard web tools by embracing a truly machine-readable vocabulary.",SWIB
