type,year,title,author,partof,resources,File,tags,abstract,alias
,2019,"Hands-on IIIF: how to install, configure and prepare simple IIIF services",Leander Seige,,,"SWIB/SWIB2019/Hands-on IIIF how to install, configure and prepare simple IIIF services.md","#swib/2019,#IIIF,#API","In the last years, the International Image Interoperability Framework has developed into a widespread standard for making digital images of cultural objects available on the basis of Linked Open Data principles. The aim of this hands-on workshop is to walk the participants through a complete installation of a IIIF server in a virtual machine to make images available according to the IIIF Image API and deliver the corresponding metadata according to the IIIF Presentation API. Participants can bring up to ten own high-resolution images of their choice including simple metadata to convert them into the appropriate IIIF formats during the workshop. The organizers will provide access to centrally hosted virtual machines for the participants. The hands-on session starts with a ready-made installation of a basic Linux operating system. During the workshop all necessary server components will be installed and configured by the participants. This includes the configuration of web- and proxyservers, HTTPS and CORS. The provided images will be converted into tiled pyramidal images. IIIF manifests and collection files will be generated. Each step will be explained in detail and the participants will receive support in case of technical difficulties. Finally, participants will install IIIF viewers on their virtual machines in order to view IIIF images. It will be possible to access each others IIIF server via HTTPS in order to demonstrate the advantages of IIIF’s interoperability. Participants should have basic knowledge of Linux, the shell and SSH. The images should be available under a Creative Commons license or similar free conditions. Participants should bring their own laptop with an SSH client preinstalled.",SWIB
,2019,In and out: workflows between library data and linked-data at the National Library of Spain,Ricardo Santos,,,SWIB/SWIB2019/In and out workflows between library data and linked-data at the National Library of Spain.md,"#swib/2019,#datos,#linked-data,#FRBR,#Wikidata,#authority/records,#VIAF,#API","Datos.bne.es is the linked-data based catalogue at the National Library of Spain. It is built upon the MARC21 library records as the main source of data, and transformed into RDF through a pipeline of analysis, defragmentation, and data re-clustering into the FRBR-based data model. On top of this, a new entity-driven “catalogue” is built for the use of general public and for enhanced discovery from search engines. Datos.bne is an experimental development, making room for testing unconventional workflows for metadata production and creation, breaking up the sometimes rigid conventions taking place in national libraries. This presentation will explore some of the most prominent features in this workflows, and discuss pros and cons found along the way, or how this may influence library metadata production in the near future. One of the most recent features has been the massive data ingestion from Wikidata into 80.000-odd person library records, including properties as gender, birth place, occupation, language, field of work or membership. The matching between library records and Wikidata records was made based on Wikidata identifiers present on authority records. These identifiers were initially extracted from VIAF identifiers datadump file and loaded into the library authority records. After that initial massive load, catalogers have been routinely adding more wikidata URIs when available. After a file was extracted from the library authority file, containing BNE Ids and Wikidata IDs, the library technological partner for this venture got the data through the Wikidata API. After extensive quality check-up, massive modifications, and alignment with the library subject terms, the data were succesfully loaded into the library records, and will be processed for its use in the datos platform, closing the feedback circle.",SWIB
,2019,Introduction to Jupyter Notebooks,"Magnus Pfeffer,Kai Eckert",,,SWIB/SWIB2019/Introduction to Jupyter Notebooks.md,"#swib/2019,#Jupyter-Notebook,#workshop,#IPython","Jupyter Notebook is an open source web application for creating and sharing “live documents” that can contain code and the results from its execution besides traditional document elements like text or images. Originally being developed as part of the IPython project, it is now independent of Python and supports a long list of different programming languages, including JavaScript, Ruby, R and Perl. These live documents are uniquely suited to create teaching materials and interactive manuals that allow the reader to make changes to program code and see the results within the same environment: program outputs can be displayed, visualisation graphics or data tables can be updated on-the-fly. To support traditional use cases, static non-interactive versions can be exported in PDF, HTML or LaTeX format. For data practitioners, Jupyter Notebooks are ideal to perform data analyses or transformations, e.g., to generate Linked Open Data, where the workflow documentation is part of the implementation. Single lines of code can be added or changed and then executed without losing the results of prior parts of the code. Visualizations can be generated in code and are directly embedded in the document. This makes prototyping and experimenting highly efficient and actually a lot of fun. Finally, Jupyter Notebooks are an ideal platform for beginners, as they can execute code line by line and immediately see how changes affect the result. This workshop requires no prior knowledge of Jupyter Notebooks or the Python programming language; only basic programming and HTML/Markdown knowledge is required. Please bring your own laptop. Agenda: Part I: Introduction (Local installation of the necessary programming environment ++ Using existing documents ++ Creating documents with rich content ++ Notebook extensions) Part II: Case studies (Using Jupyter Notebook in teaching data integration basics ++ Using Jupyter Notebook to develop, test and document a data management workflow with generation of RDF) Part III: Advanced topics (Server installation and use ++ Version control ++ Using different language kernels)",SWIB
,2019,Introduction to OpenRefine,"Owen Stephens,Felix Lohmeier",,,SWIB/SWIB2019/Introduction to OpenRefine.md,"#swib/2019,#OpenRefine,#workshop","'This workshop will introduce the OpenRefine software to participants. The purpose and functionality of OpenRefine will be introduced and participants will use OpenRefine through a range of hands-on exercises to examine, clean, link and publish a data set.'",SWIB
,2019,Lessons from representing library metadata in OCLC research’s Linked Data Wikibase prototype,Karen Smith-Yoshimura,,,SWIB/SWIB2019/Lessons from representing library metadata in OCLC research’s Linked Data Wikibase prototype.md,"#swib/2019,#OCLC,#Wikibase,#Passage,#project,#reconcile,#bibliographic/data,#authority/data","This presentation highlights key lessons from OCLC Research’s Linked Data Wikibase Prototype (“Project Passage”), a 10-month pilot done in 2018 in collaboration with metadata specialists in 16 U.S. libraries. Our Wikibase prototype provided a framework to reconcile, create, and manage bibliographic and authority data as linked data entities and relationships. We chose to install a local Wikibase instance for its built-in features and generating entities in RDF without requiring technical knowledge of linked data; we could focus on what participants needed beyond the initial set of capabilities. It served as a “sandbox” for participants to experiment with describing library and archival resources in a linked data environment. Participants showcased “use cases”: non-English descriptions, visual resources, archives, a musical work, and events. Among the lessons learned:",SWIB
,2019,NAISC: an authoritative Linked Data interlinking approach for the library domain,"Lucy McKenna,Christophe Debruyne,Declan O'Sullivan",,,SWIB/SWIB2019/NAISC an authoritative Linked Data interlinking approach for the library domain.md,"#swib/2019,#librarians,#RDF,#ontologies,#PROV-O","At SWIB 2018, we presented our early stage work on a Linked Data (LD) interlinking approach for the library domain called NAISC – Novel Authoritative Interlinking of Schema and Concepts. The aim of NAISC is to meet the unique interlinking requirements of the library domain and to improve LD accessibility for domain expert users. At SWIB 2019 we will present our progress in the development of NAISC including an improved graphical user-interface (GUI), user testing results, and a demonstration of NAISC’s interlink provenance components. NAISC consists of an Interlinking Framework, a Provenance Model and a GUI. The Framework describes the steps of entity selection, link-type selection, and RDF generation for the creation of interlinks between entities, such as people, places, or works, stored in a library dataset to related entities held in another institution. NAISC specifically targets librarians by providing access to commonly used datasets and ontologies. NAISC incudes interlink provenance to allow data users to assess the authoritativeness of each link generated. Our provenance model adopts PROV-O as the underlying ontology which we extended to provide interlink specific data. An instantiation of NAISC is provided through a GUI which reduces the need for expert LD knowledge by guiding users in choosing suitable link-types. We will present NAISC and demonstrate the use of our GUI as a means of interlinking LD entities across libraries and other authoritative datasets. We will also discuss our user-evaluation processes and results, including a NAISC usability test, a field test/real-word application of NAISC, and a review of the interlink quality. Finally, we will demonstrate our provenance model and discuss how the provenance data could be modelled as LD develops over time.",SWIB
,2019,Proposing rich views of linked open data sets : the S-paths prototype and the visualization of FRBRized data in data.bnf.fr,"Raphaëlle Lapôtre,Marie Destandau,Emmanuel Pietriga",,,SWIB/SWIB2019/Proposing rich views of linked open data sets  the S-paths prototype and the visualization of FRBRized data in data.bnf.fr.md,"#swib/2019,#BnF,#open/data,#SPARQL,#FRBR","During the year 2011, the National Library of France (BnF) launched its open data service, the data.bnf.fr project. Alongside a SPARQL endpoint providing a dynamic query service, an interface also aims at directing users among the BnF collections thanks to FRBRized metadata. In 2017, the idea of proposing a visual recommendation system based on Linked Open Data technologies emerged from discussions with data.bnf.fr users. As this idea implied visualizing large and complex datasets, the data.bnf.fr team decided to partner with the Human Computer Interaction research team ILDA (Interacting with Large Data). This collaboration contributed to the design of S-paths, an interactive data visualization interface that aims at providing meaningful insights about Linked Datasets. S-Paths allows users to navigate linked open data more intuitively by systematically presenting the most readable view for a given set or subset of similar entities. The main obstacles encountered during this experiment include the heterogeneity of the data, which challenged the system’s selection algorithm, as well as performance issues when querying SPARQL endpoints, partly related to the complexity of the FRBR model. Despite those difficulties, S-paths proved very useful to reveal defects in data sources, visualize modeling specificities, and show trends in the data that can be used for communication towards end users.",SWIB
,2019,Publishing Linked Data on Data.Bibliotheken.nl,René Voorburg,,,SWIB/SWIB2019/Publishing Linked Data on Data.Bibliotheken.nl.md,"#swib/2019,#KB,#DBN,#Bibliotheken,#RDF,#IFLA-LRM,#PREMIS","'In 2018, KB - National Library of the Netherlands (KB), published Data.Bibliotheken.nl (DBN), an online linked data publication environment. It was argued that linked data would help the KB to publish not just 'on the web' but also 'in the web', allowing others to reuse and link to KB data. Although a growing interest exists in extending linked data principles to core library registries, for example the catalogue, the practice of publishing linked data at the KB involved following a cascade of export, modelling or remodelling, conversion, selection and transformation steps. Various conversion routes were followed, depending on the data, systems and tools at hand. Presented will be the steps that were applied, leading to the RDF published at DBN. Besides these technical steps, perhaps most crucial in creating linked data is the semantic modelling or the design principles to be adhered to. It is crucial since the model applied may greatly impact the usability of the output. Moreover, it complex since it requires people with differing backgrounds to collaborate, to understand and acknowledge each others expertise and perspectives and to arrive at a common language and model. This complex step hasn't reached it conclusion yet. The design principles behind the data now at DBN may be summarized as generally established best practices plus a schema.org serialization. To further enhance and extend the published data, a more elaborate set of principles is required. Those principles will not to be applied to data at DBN only. As a 'generic KB entity model for content' it is thought of as the unifying metadata model for KB content related metadata. This work-in-progress model, based on IFLA-LRM and PREMIS, will be presented. Regardless whether DBN has fulfilled its goals or not, it appears that embarking on the linked data trail has resulted in beneficial spin off.''",SWIB
,2019,SkoHub: KOS-based content syndication with ActivityPub,"Adrian Pohl,Felix Ostrowski",,,SWIB/SWIB2019/SkoHub KOS-based content syndication with ActivityPub.md,"#swib/2019,#OER,#SkoHub,#KOS,#hbz,#graphthinking","For a long time, openness movements and initiatives with labels like “Open Access”, “Open Educational Resources” (OER) or “Linked Science” have been working on establishing a culture where scientific or educational resources are by default published with an open license on the web to be read, used, remixed and shared by anybody. With a growing supply of resources on the web, the challenge grows to learn about or find resources relevant for teaching, studies, or research. Current approaches provided by libraries for publishing and finding open content on the web are often focused on repositories as the place to publish content. Those repositories provide (ideally standardized) interfaces for crawlers to collect and index the metadata in order to offer search solutions on top. Besides being error-prone and requiring resources for keeping up with changes in the repositories, this approach also does not take into account how web standards work. In short, the repository metaphor guiding this practice obscures what constitutes the web: resources that are identified by HTTP URIs. In this presentation, we describe the SkoHub project being carried out in 2019 by the hbz in cooperation with graphthinking GmbH. The project seeks to implement a prototype for a novel approach in syndicating content on the web. In order to do so, we make use of the decentralized social web protocol ActivityPub to build an infrastructure where services can send and subscribe to notifications for subjects defined in knowledge organization systems (KOS, sometimes also called “controlled vocabularies”). While the repository-centric approach favours content deposited in a repository that provides interfaces for harvesting, with SkoHub any web resource can make use of the notification mechanism.",SWIB
,2019,Smart Data for Digital Humanities,Marcia Zeng,,,SWIB/SWIB2019/Smart Data for Digital Humanities.md,"#swib/2019,#smart-data,#digital-humanities","Smart data, a concept aligned with big data, can be simply explained as making sense out of big data, or, turning big data into actionable data. While the many “V”s of big data (volume, velocity, variety, variability, veracity) are crucial, the “V”alue of such data relies on the ability to achieve big insights from smart data—the trusted, contextualized, relevant, cognitive, predictive, and consumable data at any scale. The smart data concept is essential in relation to the role of libraries, archives, and museums (LAMS) in supporting Digital Humanities (DH) research. Rapid development of the digital humanities field creates a demand for bigger and smarter historical and cultural heritage data carried by information-bearing objects (textual or non-textual, digitized or non-digitized), which would typically not be obtainable through web crawling, scraping, real-time streams, mobile-analytics, or agile development methods. Increased funding for research in DH and innovative semantic technologies have enabled LAMs to advance their data into smart data, thus supporting deeper and wider exploration and use of data in DH research. In this talk, the speaker shares an understanding of the what, why, how, who, where, and which data, in relation to smart data and digital humanities. Particular attention is given to the distinctive roles big data and smart data play in the humanities, which is seemingly marked by a methodological shift rather than a primarily technological one. It is the speaker’s belief that smart data will have extraordinary value in digital humanities.",SWIB
,2019,Target vocabulary maps,Niklas Lindström,,,SWIB/SWIB2019/Target vocabulary maps.md,"#swib/2019,#Sweden,#union-catalogue,#RDFS,#OWL,#reasoners,#vocabulary,#XSLT,#SPARQL,#vocabulary/map,#shortcomings","'The union catalogue of the National Library of Sweden now has a core based on linked data structures. In the course of our continued development we have begun exploring the feasibility of semantic technologies (RDFS and OWL) for more wide and open-ended data integration. OWL inferencing is sometimes considered a foundational mechanism for automatic semantic interoperability. But we need to go about it differently in order for semantic mappings to become a practical tool for effective data integration. OWL reasoners are rarely used when automating ingestion or publication of linked data. Reasoners aren't readily targeted at specific applications, but expand all possible implications of a set of statements, yielding rather unwieldy data. Meanwhile the web of data at large continues to grow, and between organizations more and more integration needs crop up. These needs commonly have to be solved right now, thus requiring us to write up more custom integration code, with little reuse even within one organization. It is not uncommon to device custom mappings between RDF vocabularies as a part of these often complex ETL pipelines. Sometimes, these use SPARQL, sometimes XSLT, sometimes custom code with various non-portable dependencies. We're exploring an arguably simpler approach to address a given set of described use cases. It is based on preprocessing of vocabulary data, scanning their mappings and creating a target map from each known property and class to a predefined selection of desired target properties and classes. This computed "target vocabulary map" is then used when reading input data using the known terms, to produce the selected target description. This yields more predictive results tailored for conceived use cases. This presentation will elaborate on these considerations and explore the proposed solution, including limitations and possible shortcomings.'",SWIB
