type,year,title,author,partof,resources,File,tags,abstract,alias
,2011,Pragmatic Linked Data at the University of Southampton,Christopher Gutteridge,,,SWIB/SWIB2011/Pragmatic Linked Data at the University of Southampton.md,"#eprints,#OpenOrgGrinder,#rdf,#XSLT,#ARC2,#PHP,#Graphite,#SPARQL,#4store,#swib/2011","The University of Southampton is at the forefront of work in the semantic web and has produced various open and linked data sites and tools over the years ( Blog ). Now it has embarked on a project to make large amounts of the organization's own data available as Linked Open Data, in a sustainable and useful way. Many parts of the University are involved including research, teaching, catering, finance, estates and transport. This has then been used to build a number of useful applications for the University staff, students and visitors. A very pragmatic approach has been taken, and rather than just publish the RDF, a website has been published over the top of the data which creates immediate value from data which was previously buried in spreadsheets. The focus has been on creating an agile, manageable and sustainable system rather than something perfect but brittle. The data comes from a mix of sources; various databases, 4 different EPrints repositories and a large number of google-docs spreadsheets, Example ). All the tools used to build the service are free open source software. We use a viral machine running Ubuntu Linux, store our data in 4-store. The smaller datasets are edited using Google Spreadsheets. We prepare our data using OpenOrgGrinder (created by us but open source) which converts spreadsheets into RDF, XSLT and rapper. To provide useful views of our data we use ARC2 PHP library, Graphite PHP Library (created by us) and Google Maps. The public SPARQL endpoint sits in front of the real endpoint and adds extra features not available from 4store.",SWIB
,2011,Pragmatische Ansätze für den Umgang mit 'Enhanced Publications' in existierenden Repository-Umgebungen,"Anouar Boulal,Martin Iordanidis,Jochen Schirrwagen",,,SWIB/SWIB2011/Pragmatische Ansätze für den Umgang mit 'Enhanced Publications' in existierenden Repository-Umgebungen.md,"#eco4r,#swib/2011,#DFG,#compound-objects,#long-term,#OAI-ORE,#enrichment,#metadata,#best-practice,#overlay-journal","In the DFG project eco4r "Exposing Compound Objects for Repositories" a concrete application scenario was implemented as a prototype. Complex publications are aggregated and visualized from the productive repository environments of the project partners (hbz NRW and Bielefeld University Library) in such a way that the distributed publications are compiled under new (e.g. subject-specific) criteria. A so-called overlay journal is created. In addition to the exchange of complex information units across system boundaries, aspects of long-term archiving are also considered. After a short introductory phase on the subject of complex information objects in repository environments, the focus is on practical applications. The participants are accompanied from the installation and configuration to the use of the most important modules developed in the project (OAI-ORE repository plugins for OPUS and Fedora, export interfaces, triple store, metadata enrichment, etc.). The preliminary workshop program is as follows"&#58;" Lectures on eco4r and project results, projects with similar objectives and an LTA concept for complex information objects; Hands On Sessions"&#58;" Practical demonstration of the Overlay Journal"&#58;" from a user's point of view, and installation, configuration and use of modules and components of the Overlay Journal Discussion of 'Best Practices' and presentation and summary of the workshop results",SWIB
,2011,Publishing and using loan data from libraries as Linked Open Data,Magnus Pfeffer,,,SWIB/SWIB2011/Publishing and using loan data from libraries as Linked Open Data.md,"#project,#germany,#library-lending,#vocabulary,#user-behavior,#lending,#mannheim,#swib/2011","In an ongoing project, I am investigating possible use cases for lending data from library systems as linked data together with Kai Eckert from the UB Mannheim and students at the Hochschule der Medien. The first scenario is the statistical comparison of (partial) libraries. Here, the description of the libraries, their inventory and the lending conditions must be modeled as a vocabulary. This vocabulary and its semantics must be based on the existing standards and recommendations for the statistical comparison of libraries and should in any case also allow the mapping of the DBS. The second scenario is the aggregation of loan information at the title level to analyze user behavior. As an application, an alternative ranking for retrieval is in the foreground, which is based on the popularity of the title. Basically, with this type of data, an application for the optimization of one's own inventory and the structure of the inventory would also be conceivable, which would then be completely independent of the library software used and a specific data warehouse solution. The challenge in modeling the second scenario is the various conceivable granularities in which the data is processed. This makes it possible to model and describe each individual lending process. Almost all information recorded in the library system would be retained. However, for retrieval use cases, a coarser mapping that aggregates the data at title level would be desirable. The data models for the mentioned scenarios and an example depiction of real data from the library system of the UB Mannheim are currently being developed. We will make the modeling and the real data available on Mannheim University Library's Linked Data Service over the course of the next few months .",SWIB
,2011,RDF-Daten in eigenen Anwendungen nutzen,Jakob Voß,,,SWIB/SWIB2011/RDF-Daten in eigenen Anwendungen nutzen.md,"#swib/2011,#rdf,#workshop","In recent years, the provision of information as Linked Open Data in RDF has steadily increased. Nevertheless, the question of the benefit of the provision often cannot be answered convincingly. It is doubtful that this will happen with a "killer application" that impressively demonstrates the further development of the World Wide Web. Instead, you can already develop your own applications that use RDF and Linked Open Data with manageable effort, without focusing on these technologies as an end in themselves. The workshop aims to show the way from the idea to your own application based on existing RDF data. The focus is less on merging and evaluating large amounts of data ("Big Data") and more on small, specialized applications ("Long Tail"), such as are regularly required in libraries and other institutions. The workshop is primarily aimed at developers and other interested parties with rudimentary programming skills and/or knowledge of HTML/CSS. With the help of a framework developed at the GBV network center for the simple development of RDF-based web applications, the participants should be able at the end of the workshop to develop their own applications that combine RDF data from different sources and present them prepared for end users . Together we will discuss which hurdles have to be overcome and what opportunities there are for further development. The practical exercises will take place in small teams.",SWIB
,2011,The High and Lows of Library Linked Data,Adrian Stevenson,,,SWIB/SWIB2011/The High and Lows of Library Linked Data.md,"#uk,#united-kingdom,#jisc,#locah,#project,#linked-data,#archival-metadata,#repositories,#library-catalog,#uri-patterns,#enriching,#opne-licenses,#swib/2011","This session will explore the progress of the UK JISC-funded LOCAH Project: Linked Open Copac and Archives Hub . The project is making records from the Archives Hub service and Copac service available as Linked Data. The Archives Hub is an aggregation of archival metadata from repositories across the UK; Copac provides access to the merged library catalogs of libraries throughout the UK, including all national libraries. In each case the aim is to provide Linked Data, so that we make our data interconnected with other data sets. The presentation will cover aspects of data modelling, the selection of vocabularies and the design of URI patterns. It will examine options for enriching the data, to provide links to other datasets. A prototype visualization will be shown, demonstrating how Linked Data can enable researchers to interrogate data in different ways. The presentation will conclude with a look at some of the main opportunities and barriers to the creation and use of Linked Data. The presentation will address a number of the questions posed by SWIB, including: how to produce useful links to and between newly published datasets; where to find LOD applications which show the added value created by linking assets; the value of open licenses to LOD-based infrastructures.",SWIB
,2011,The LODUM Project: Transparent Research Based on Linked Library Data,"Carsten Kessler,Tomi Kauppinen,Umut Tas",,,SWIB/SWIB2011/The LODUM Project - Transparent Research Based on Linked Library Data.md,"#Münster,#germany,#project,#research-results,#research/results,#research/data,#reproducible-research,#bibliographic/data,#cloud-environments,#cloud,#swib/2011","The Linked Open Data University of Münster (LODUM) project aims to improve the visibility and transparency of the university using Semantic Web technologies. The main goal is to improve the accessibility of research results (publications, research data, models, methods and software) to ensure transparent and reproducible research. This linked science approach relies on an improved exchange of results both within and between the various disciplines. The publication, as the predominant way of documenting research results, still plays a central role. LODUM not only uses Linked Data as a new metadata standard for bibliographic data, but also strives to link the publication with all relevant data and models. By providing the data and models in dereferenceable, machine-readable form, it should be possible to trace research results in cloud environments in the future.",SWIB
,2011,The Open Citation Corpus and the SPAR Ontologies,David Shotton,,,SWIB/SWIB2011/The Open Citation Corpus and the SPAR Ontologies.md,"#Open-Citations-Corpus,#PubMed-Central,#biomedical,#open-access,#bibliographic/records,#citations,#spar,#ontology,#open-citation-blog,#open-citation-project,#swib/2011","The Open Citations Corpus is a database of approx. 6.3 million biomedical literature citations harvested from the reference lists of all open access articles in PubMed Central. These contain references to approx. 3.4 million papers, which represent ~20% of all PubMed-listed papers published between 1950 and 2010, including all the most highly cited papers in every biomedical field. The Open Citations Corpus web site allows you to browse these bibliographic records and citations, to select an individual article, and to visualize its citation network in a variety of displays. Details of each selected reference, and the data and diagrams for its citation network, may be downloaded in a variety of formats, while the entire Open Citations Corpus can be downloaded in several formats including RDF and BibJSON.CiTO , FaBiO and other SPAR (Semantic Publishing and Referencing) ontology. Ontologies have been used to encode this information in RDF, after parsing the National Library of Medicine DTD XML obtained from PubMed Central, and after undertaking considerable work to remove the errors that exist in approximately 1% of the literature references. Further information about the Open Citation Corpus, the data processing, and the JISC Open Citations Project that supported this work, is given on the Open Citations Blog.",SWIB
,2011,Tipping the Sacred Cow: Thinking Beyond the Journal System,Herbert van de Sompel,,,SWIB/SWIB2011/Tipping the Sacred Cow - Thinking Beyond the Journal System.md,"#scholarly/communication,#beyond-the-pdf,#electronic-journals,#swib/2011","More than a decade after the emergence of electronic journals, the web-based scholarly communication system still strongly resembles its paper-based predecessor. The growing frustration with this status quo is illustrated by three prominent events in 2011 alone aimed at bringing together thought leaders to reflect on an improved scholarly communication system that better leverages the technical and social capabilities offered by the networked environment: the Beyond the PDF meeting , the Dagstuhl Workshop on the Future of Research Communication , and the Microsoft Research Transforming Scholarly Communication Workshop. Meanwhile, glimpses of eminent changes can already be observed, including the emergence of a machine-actionable layer of scholarly communication in which semantic technologies play a significant role and the growing interest in "papers" that are more tightly integrated in the scholarly process and environment . Examples of these changes can mostly be characterized as experimental, and their eventual deployment may still take years. Meanwhile, there remain plenty of opportunities to introduce straightforward improvements aimed at better aligning scholarly communication with established web practices.",SWIB
,2011,What needs to happen in a scholarly publishing reform?,Bjorn Brembs,,,SWIB/SWIB2011/What needs to happen in a scholarly publishing reform?.md,"#scholarly/publishing,#open-access,#digital-library,#swib/2011","Scholarly publishing is fundamentally broken at essentially all levels starting with basic functionality and ranging to access, incentives, attribution, archiving, share/re-use and cost/benefit. What could be the feasible alternatives which would move scholarly publishing closer to a modern, IT-based system? A system which assists scientists in sorting, filtering and discovering relevant scientific findings? Which provides open access to tax-payer-funded research at a reasonable price? Which provides an incentive structure with an attribution system that benefits science and scientists rather than publishers and bureaucrats? I will argue that a natural candidate for developing such a system is the one institution on this planet which has centuries of experience in archiving and making accessible the literature and data of scientists. In addition to centuries of experience, many libraries in our digital age lack a sense of purpose or direction because of it. Creating a world-wide, peer-reviewed, open access, federated digital library of science is exactly the kind of task any modern university library should dream of taking part in. This digital utopia is exactly what scientists today are in desperate need of and libraries would be able to deliver.",SWIB
,2011,culturegraph.org - building a hub for Linked Library Data,"Markus Geipel,Adrian Pohl",,,SWIB/SWIB2011/culturegraph.org - building a hub for Linked Library Data.md,"#culturegraph,#linked/open/data,#DNB,#hbz,#bibliography,#heterogeneity,#identifiers,#swib/2011,#metadata,#metadata/comparison","Culturegraph.org is a linked open data service whose objective is the uniform, reliable and persistent referencing of cultural products. The service is currently being set up in cooperation with the German National Library (DNB - OAI interface) and the University Library Center of the State of North Rhine-Westphalia (hbz) with the support of the Association of Network Systems. The databases of publishers, libraries and library associations are increasingly opening up to the Linked Open Data concept. In addition to the advantages and perspectives that this development brings with it, the heterogeneity of the descriptions and identifiers used is also growing. Another challenge is recognizing records that describe the same resources, since there is a large overlap in the catalogs - especially for bibliographic resources. Finally, authority data is also gaining in importance, especially when it is linked to other data sources. Culturegraph.org addresses these challenges. As an open service platform, Culturegraph.org should offer the possibility of comparing metadata and calculating equivalences. The results are freely available according to the linked open data standards. In further expansion stages, authority data will be added and linked to other data sources relevant to cultural institutions.",SWIB
