type,year,title,author,partof,resources,File,tags,abstract,alias
,2017,Improving Named Entity Recognition in the Biodiversity Heritage Library with Machine Learning,"Katie Mika,Alicia Esquivel",,,SWIB/SWIB2017/Improving Named Entity Recognition in the Biodiversity Heritage Library with Machine Learning.md,"#swib/2017,#taxonomy,#workflows,#biodiversity","Scientific names are important access points to biodiversity literature and significant indicators of content coverage. The Biodiversity Heritage Library (BHL) mines its content using the open source Global Names Recognition and Discovery (GNRD) tool from the Global Names Architecture (GNA) suite of machine learning and named entity recognition algorithms, to extract scientific names to index and attach to page records. The 2017 BHL National Digital Stewardship Residents (NDSR) are working collaboratively on a group of projects designed to deliver a set of best practices recommendations for the next version of the BHL digital library portal. NDSR Residents Katie Mika and Alicia Esquivel will discuss (i.) BHL and the significance of taxon names, (ii.) the current workflow, proposed improvements, and example workflows for linking content across scientific names including semantic linking to biodiversity aggregators such as Encyclopedia of Life and the Global Biodiversity Information Facility, (iii.) how to use scientific names for content analysis, and (iv.) optimizing manuscript transcription of archival content, which introduces problems like outdated and common names, misspellings, and antiquated taxonomies to GNA tools. Authors invite questions, comments, and discussion from audience members as the Residents prepare to submit their final recommendations at the end of the year.",SWIB
,2017,Integrating Distributed Data Sources in VIVO via Lookup Services,"Tatiana Walther,Martin Barber,Anna Kasprzik",,,SWIB/SWIB2017/Integrating Distributed Data Sources in VIVO via Lookup Services.md,"#swib/2017,#RDF,#GND,#API,#VIVO","Recording information about countries, conferences, organizations and concepts in a Linked Data application like VIVO means at the first stage an initial import of a large number of data items, which beforehand must be transformed into RDF and manually enriched with persistent identifiers, geographic position, short description, and multilingual labels. Collecting, enriching and converting such an amount of information cost considerable temporal and administrative efforts. Storage of the amount of data can slow down the performance, responsiveness and reasoning processes of an application. Lookup services, already developed for VIVO, DSpace-CRIS, Linked Data for Libraries (LD4L) and other projects are aimed to facilitate the integration of external authority data. Whereas some vocabularies and data sources like EuroVoc and Wikidata offer a SPARQL endpoint, other authority data sources such as the Integrated Authority File of the German National Library (GND) provide only data dumps. Our objective is to enable a combined access to external sources via a single interface, using Named Entity Recognition tools, APIs and SKOSMOS in the background. Beside concepts we would also provide integration of such data items as events, organizations and languages, supplemented with additional information, which requires mappings between source and target systems in order to insert and display attributes and relations of the selected entities. Furthermore we investigate the automated transferring of the changes made in external vocabularies to the data in the target system. This presentation outlines our achievements and lessons learned concerning the integration of semantically structured and enriched data from distributed sources via lookup services, similar to the external vocabulary services in VIVO and related projects.",SWIB
,2017,Integrating LOD into Library’s Digitized Special Collections,"Myung-Ja Han|Myung-Ja K. Han,Deren Kudeki,Timothy W. Cole,Jacob Jett,Caroline Szylowicz",,,SWIB/SWIB2017/Integrating LOD into Library’s Digitized Special Collections.md,"#swib/2017,#metadata,#transformation,#enrichment,#special-collection","Management of digitized special collections requires ‘special’ curation; integrating Linked Open Data (LOD) into these collections also requires customized approaches different from those used for general library collections. With support from the Andrew W. Mellon Foundation, the Linked Open Data for Digitized Special Collections project is examining challenges and opportunities of LOD for three digitized special collections held at the University of Illinois. We began by transforming legacy metadata into RDF, using schema.org semantics to identify classes of entities conflated in original metadata accounts, e.g., visual artworks, person entities, theater productions, published works, and added links for linked data sources. These new LOD accounts were then embedded as JSON-LD - JavaScript Object Notation Linked Data in HTML pages to make the LOD visible to harvesting agents. To provide users more context, client-side JavaScript (relying on JQuery and Mustache.js) generates a mash-up of local descriptions and properties fetched from LOD providers like viaf.org and dbpedia.org in real-time. Links to further context are provided for person entities (playwrights, composers, actors, directors), venues (theaters), works (plays), and performances. This presentation will showcase the challenges of transforming special collection metadata into LOD and the opportunities to meet users’ needs by using LOD enrichment.",SWIB
,2017,Introduction to Linked Open Data,"Christina Harlow,Uldis Bojars,Huda Jaliluddin Khan",,"https://swib.org/swib17/slides/harlow_introduction-lod.pdf,https://swib.org/swib17/slides/wilcox_%20introduction-lod.pdf",SWIB/SWIB2017/Introduction to Linked Open Data.md,"#swib/2017,#linked-open-data,#workshop","This introductory workshop aims to introduce the fundamentals of linked data technologies on the one hand, and the basic issues of open data on the other. The RDF data model will be discussed, along with the concepts of dereferenceable URIs and common vocabularies. The participants will continuously create and refine RDF documents about themselves including links to other participants to strengthen their knowledge of the topic. Based on the data created, the advantages of modeling in RDF and publishing linked data will be shown. On a side track, Open Data principles will be introduced, discussed and applied to the content that is being created during the workshop.",SWIB
,2017,Linking the Data: Building effective Authority and Identity Lookup,"Huda Jaliluddin Khan,E. Lynette Rayle,David Eichmann,Simeon Warner,Dean Krafft",,,SWIB/SWIB2017/Linking the Data Building effective Authority and Identity Lookup.md,"#swib/2017,#LD4P,#lookup,#reconciliation,#vitrolib","The Mellon Foundation-funded Linked Data for Libraries Labs (LD4L-Labs) and Linked Data for Libraries Production (LD4P) projects are exploring the library community’s transition to Linked Open Data. Authority and identity lookups are integral to cataloging workflows and provide excellent opportunities for exploring how to leverage the power of Linked Data for reconciliation and more effective lookups. Central questions in this work include the implementation, performance and reliability of lookup services; what multiple authority lookups mean with respect to reconciliation; and user interface design. We are currently experimenting with caching mechanisms that address the issues of access, reliability, and speed, including an approach that uses a Linked Data Fragments server for caching and serving up authority results. We are also exploring the implementation of a containerized and potentially mirrored search index populated using Jena and Fuseki to execute SPARQL queries against Linked Data sources. We are extending the Questioning Authority (QA) work being developed for the Hydra repository to enable more configurable Linked Data lookups that can be used across different technology stacks. VitroLib, an experimental cataloging tool being developed using the Vitro platform, integrates QA lookups to support catalogers searching for and linking to authorities. We will demonstrate the lookup configuration and integration into both the Hydra repository and VitroLib. All the software is open source.",SWIB
,2017,Managing Assets as Linked Data with Fedora,David John Wilcox,,"https://swib.org/swib17/slides/wilcox_fedora.pdf,https://swib.org/swib17/slides/wilcox_%20extended-services.pdf",SWIB/SWIB2017/Managing Assets as Linked Data with Fedora.md,"#swib/2017,#Fedora,#APIs,#API,#workshop","Fedora is a flexible, extensible, open source repository platform for managing, preserving, and providing access to digital content. Fedora is used in a wide variety of institutions including libraries, museums, archives, and government organizations. Fedora 4 introduces native linked data capabilities and a modular architecture based on well-documented APIs and ease of integration with existing applications. Recent community initiatives have added more robust functionality for exporting resources from Fedora in standard formats to support complete digital preservation workflows. Both new and existing Fedora users will be interested in learning about and experiencing Fedora features and functionality first-hand. Attendees will be given pre-configured virtual machines that include Fedora bundled with the Solr search application and a triplestore that they can install on their laptops and continue using after the workshop. These virtual machines will be used to participate in hands-on exercises that will give attendees a chance to experience Fedora by following step-by-step instructions. Participants will learn how to create and manage content in Fedora in accordance with linked data best practices and the Portland Common Data Model. Attendees will also learn how to import resources into Fedora and export resources from Fedora to external systems and services as part of a digital curation workflow. Finally, participants will learn how to search and run SPARQL queries against content in Fedora using the included Solr index and triplestore.",SWIB
,2017,Perspectives on using Schema.org for publishing and harvesting Metadata at Europeana,"Nuno Freire,Richard Wallis,Antoine Isaac,Valentine Charles,Hugo Manguinhas",,,SWIB/SWIB2017/Perspectives on using Schema.org for publishing and harvesting Metadata at Europeana.md,"#swib/2017,#Europeana,#schema-org,#recommendations","Providing access to Europe’s digital cultural heritage is Europeana’s core mission. To do so, Europeana has progressively adopted the principles of Linked Data for representing, aggregating and enriching the metadata it collects and is now looking at the emerging web technologies to refine its services. Over the past years we have followed very closely the development of Schema.org and looked into its potential for increasing the visibility of cultural heritage data on the web and their consumption by search engines. We will present a set of recommendations for publishing Europeana metadata using the Schema.org vocabulary and report on the status of implementation. We address the representation of the embedded metadata as part of the Europeana HTML pages and sitemaps so that the re-use of this data can be optimized. We also produce a Schema.org representation of Europeana resources described with the Europeana Data Model (EDM), being the richest as possible and tailored to Europeana’s realities and user needs as well the search engines and their users. In an aggregation context, interoperability with Schema.org can also mean that Europeana can use Schema.org data as a source for its own data services. We will discuss how Schema.org data available in cultural heritage organizations’ websites can be used as a method to provide metadata for ingestion to Europeana and present our first Schema.org harvesting experimentations.",SWIB
,2017,Practical Data Provenance in distributed Environment or: implementing Linked Data Broker using Microservices Architecture,"Joonas Kesäniemi,Stefan Negru,João da Silva",,,SWIB/SWIB2017/Practical Data Provenance in distributed Environment or implementing Linked Data Broker using Microservices Architecture.md,"#swib/2017,#ATTX,#project,#brokers,#data-brokers,#data/brokers","Maintaining some sort of data provenance, i.e. the data about the actions that have led the target data to its current state, is an integral feature of a system acting as a data broker. After all, brokering can be seen as an activity that transforms external data sources, which one might not have any control over, into new data source. This transformation can involve complex processing steps, which all contribute to the provenance data. Keeping track of who did what, why and when, is therefore necessary in order be able to ascribe responsibility of, e.g. data quality, to the right (human or software) entity. We have been developing a data broker solution based on semantic web technologies that is flexible and extendable both in terms of incoming and outgoing data, as well as the cloud based infrastructural resources employed to operate the broker instance. Our solution consists of components implementing different types of services such as workflow and graph management, processing, distribution and provenance. We present the result of the ATTX project, which provides a set of software components that can be used to build scalable data brokers that work on linked data. We will cover issues and implementation related to modeling, acquisition, exposing and using provenance information produced by services that comprise the ATTX data broker instance.",SWIB
,2017,Practical Linked Data Annotations on IIIF Image Resources,"Michael Appleby,Tom Crane,Glen Robson,Simeon Warner",,"https://swib.org/swib17/slides/appleby_mirador-hands-on.pdf,https://swib.org/swib17/slides/appleby_open-annotation-data-model.pdf,https://swib.org/swib17/slides/robson_brief-introduction-to-iiif.pdf,https://swib.org/swib17/slides/robson_introduction-search-api.pdf,https://swib.org/swib17/slides/robson_sas-simple-annotation-server.pdf,https://swib.org/swib17/slides/robson_visualising-annotations.pdf,https://swib.org/swib17/slides/warner_annotations.pdf,https://swib.org/swib17/slides/warner_presentation-api.pdf",SWIB/SWIB2017/Practical Linked Data Annotations on IIIF Image Resources.md,"#swib/2017,#workshop,#IIIF,#API","The International Image Interoperability Framework (IIIF) defines a set of common application programming interfaces that support interoperability between image repositories. The IIIF APIs are designed to provide a common method for accessing high resolution images and to enable the development of sophisticated client applications that allow image comparison, manipulation, and annotation. A growing community of cultural heritage institutions is publishing content using these APIs, which are based on linked data models and specify JSON-LD serializations that are easily consumed by clients. The ease of access to content afforded by IIIF has accelerated the development of both automated and interactive workflows for enrichment using the Open Annotation Data Model, which plays a fundamental role in the IIIF Presentation API.",SWIB
,2017,"The bibliotek-o Framework: Principles, Patterns, and a Process for Community Engagement","Steven Folsom,Jason Kovari,Rebecca Younes",,,"SWIB/SWIB2017/The bibliotek-o Framework Principles, Patterns, and a Process for Community Engagement.md","#swib/2017,#ontology,#BIBFRAME,#bibliotek-o,#framework,#ontology/principles","This presentation provides a detailed description of ontology development efforts undertaken by Linked Data for Libraries Labs and Linked Data for Production partners to extend BIBFRAME 2.0 and enhance with alternative models, which have yielded the bibliotek-o framework (available: bibliotek-o GitHub Repository and bibliotek-o website). The framework includes the bibliotek-o ontology alongside well-established ontologies, building off BIBFRAME as its core. We are not creating a competitor to BIBFRAME; instead, our intention is to demonstrate select alternative models for consideration by the community and BIBFRAME architects as development continues in future versions of BIBFRAME. We will discuss motivations and focus on bibliotek-o modeling patterns, notably areas of deviation from BIBFRAME; in doing so, we will demonstrate how we believe that these models provide queryable patterns and align with ontology principles and best practices. Further, we will discuss efforts around development of an application profile and MARC-to-bibliotek-o mapping for use in aligned, in-development tooling for metadata production and conversion of legacy data. Our goal is to promote open development of bibliotek-o, including community engagement, feedback, collaboration, testing and adoption. To encourage engagement with the SWIB community, we will provide pointers to the various types of bibliotek-o documentation that are available and outline our strategy to engage with the community. With greater participation from the community we can hopefully begin to converge around a shared set of practices with a clear process for iterative improvements.",SWIB
,2017,Unlocking Citations from tens of millions of scholarly Papers,Dario Taraborelli,,,SWIB/SWIB2017/Unlocking Citations from tens of millions of scholarly Papers.md,"#swib/2017,#citations,#I4OC,#open-citation","Citations are the foundation for how we know what we know. Until recently, the idea of creating a freely accessible repository of citation data – representing how scholarly works cite each other – has been hampered by restrictive and inconsistent licenses and by the lack of comprehensive, machine-readable data sources: for decades, references have been locked inside PDFs or proprietary databases. Launched in April 2017, the Initiative for Open Citations (I4OC) has made nearly half of all indexed scholarly references freely available to everyone with no copyright restrictions. The percentage of indexed scholarly works with open reference data was 1% before the launch of the I4OC: as of July 2017, over 16 million scholarly works have open references available as machine-readable public domain data. There’s now momentum and a growing number of organizations, scholarly societies, funders, and publishers in support of the unconstrained availability of scholarly citation data. However, this is just the beginning of a journey to build high-quality scientific commons. In this talk, I’ll present how the I4OC was created, its current vision and challenges. I'll showcase examples of real-world applications demonstrating how data unlocked by the initiative can be reused to accelerate scientific discovery and the broader impact of scholarship knowledge.",SWIB
,2017,Visual Concept Detection and Linked Open Data at the TIB AV-Portal,"Felix Saurbier,Matthias Springstein",,,SWIB/SWIB2017/Visual Concept Detection and Linked Open Data at the TIB AV-Portal.md,"#swib/2017,#TIB,#metadata,#spatio-temporal,#named-entity-linking,#TensorFlow,#authority/files","The German National Library of Science and Technology (TIB) researches and develops methods of automated content analysis and semantic web technologies to improve access to its library holdings and allow for advanced methods of information retrieval (e.g. semantic and cross-lingual search). Regarding scientific videos in the TIB AV-Portal spatio-temporal metadata is extracted by several algorithms analysing (1) superimposed text, (2) speech, and (3) visual content. In addition, the results are mapped against common authority files and knowledge bases via a process of automated Named Entity Linking and published as Linked Open Data to facilitate reuse and interlinking of information. Against this background the TIB constantly aims to improve its automated content analysis and Linked Open Data quality. Currently, extensive research in the fields of deep learning is conducted to significantly enhance methods of visual concept detection in the AV-Portal – both in terms of detection rates and coverage of subject-specific concepts. Our solution applies a state-of-the-art deep residual learning network based on the popular TensorFlow framework in order to predict and link visual concepts in audio-visual media. The resulting predictions are mapped against authority files and expressed as RDF-Triples. Therefore, in our presentation we would like to demonstrate how research in the field of machine learning can be combined with semantic web technologies and transferred to library services like the AV-Portal to improve functionality and provide added value for users. In addition we would like to address the question of data quality assessment and present scenarios of metadata reuse.",SWIB
,2017,Will you be my bf: forever? Analysing Techniques for Conversion to BIBFRAME at the University of Alberta,"Ian Bigelow,Sharon Farnel",,,SWIB/SWIB2017/Will you be my bf forever Analysing Techniques for Conversion to BIBFRAME at the University of Alberta.md,"#swib/2017,#alberta,#bibframe,#AACR,#RDA","The University of Alberta is actively trying to ramp up for Linked Data through local experimentation, research and partnerships with other institutions. Though BIBFRAME is still in development, several transformation tools have already been created, and with many libraries thinking about planning for moving to Linked Data it would seem timely to compare approaches to moving legacy MARC data to BIBFRAME. Setting aside the question of whether BIBFRAME should be the approach for libraries to move to Linked Data, this investigation aimed at comparing two tools for converting MARC to bf:2.0: A) LC MARC to BIBFRAME XSLT: An XSLT 1.0 application aimed at converting MARC to RDF/XML released in March 2017; and B) Casalini SHARE Virtual Discovery Environment: A project by Casalini Libri and @Cult to develop a Linked Data discovery environment, including a conversion tool for MARC to bf:2.0 RDF. Through the comparison and analysis of these transformation tools several topics will be explored: Comparison of underlying development models and performance of the tools; Comparison of data element conversion and impact for discovery; Impact of content standard on conversion efficacy (AACR vs. RDA); Implications for conversions for various formats (monographs, serials, et cetera); URI enrichment pre/post conversion; In house and vendor workflow implications.",SWIB
