type,year,title,author,partof,resources,File,tags,abstract,alias
,2016,Linked Data for Production,Philip Evan Schreur,,,SWIB/SWIB2016/Linked Data for Production.md,"#swib/2016,#LD4P,#BIBFRAME,#LD4L-Labs,#Linked/Data,#Mellon/Foundation,#LOD","The Mellon Foundation recently approved a grant to Stanford University for a project called Linked Data for Production (LD4P). LD4P is a collaboration between six institutions (Columbia, Cornell, Harvard, Library of Congress, Princeton, and Stanford University) to begin the transition of technical services production workflows to ones based in Linked Open Data (LOD). This first phase of the transition focuses on the development of the ability to produce metadata as LOD communally, the enhancement of the BIBFRAME ontology to encompass multiple resource formats, and the engagement of the broader academic library community to ensure a sustainable and extensible environment. As its name implies, LD4P is focused on the immediate needs of metadata production such as ontology coverage and workflow transition. In parallel, Cornell also has been awarded a grant from the Mellon Foundation for Linked Data for Libraries-Labs (LD4L-Labs). LD4L-Labs will in turn focus on solutions that can be implemented in production at research libraries within the next three to five years. Their efforts will focus on the enhancement of linked data creation and editing tools, exploration of linked data relationships and analysis of the graph to directly improve discovery, BIBFRAME ontology development and piloting efforts in URI persistence, and metadata conversion tool development needed by LD4P and the broader library community. The presentation will focus on a brief description of the projects, how they interrelate, and what has been accomplished to date. Special emphasis will be given to extensibility and interactions with the broader LOD community.",SWIB
,2016,Linked Open Community,Andromeda Yelton,,,SWIB/SWIB2016/Linked Open Community.md,"#swib/2016,#open-source,#participation","They say “build it, and they will come”, but what happens if you build it and they don’t? Getting people involved with open source projects takes more than good software or even a compelling use case: it’s about infrastructure, governance, and culture. This talk will cover research, current thinking, and real-world strategies for increasing and diversifying participation in open source projects.",SWIB
,2016,Linked Open Data in Practice: Emblematica Online,"Myung-Ja K. Han,Timothy W. Cole,Maria Janina Sarol,Patricia Lampron,Mara Wade,Thomas Stäcker,Monika Biel",,,SWIB/SWIB2016/Linked Open Data in Practice Emblematica Online.md,"#swib/2016,#Emblematica/Online,#RDFa,#Schema.org,#LOD,#Iconclass/LOD","Emblematica Online allows humanities scholars to seamlessly discover and link to items in a unique virtual emblem corpus distributed across six institutions in the US and Europe. The site supports multi-granular discovery of 1,400+ digitized emblem books and 25,000+ individual emblems from selective emblem books. To better integrate with related digital images and textual resources elsewhere, and to provide additional context for users, the site exploits linked open data (LOD) in two ways. First, as a producer of LOD, it publishes emblem and emblem book metadata as HTML+RDFa with schema.org semantics, making emblem resources more visible and useful in a linked open data context. Second, as a consumer of LOD, it enhances user experiences by utilizing LOD services and resources. For example, using the Iconclass LOD service, Emblematica Online supports multi-lingual browsing of the Iconclass vocabulary and connects users to digital sources elsewhere that share Iconclass descriptors. Also, it provides additional context about authors and contributors, including gender, nationality, and occupation, by reconciling names appearing in emblem metadata with LOD sources, such as the VIAF, DNB, and Wikipedia. This presentation discusses how Emblematica Online publishes its metadata as LOD and improves user experience using LOD sources as well as Emblem ontology development and plans for new services that allow possible reuse of Emblem LOD.",SWIB
,2016,Linked Open Development,"Fabian Steeg,Adrian Pohl",,https://hbz.github.io/swib16-workshop/,SWIB/SWIB2016/Linked Open Development.md,"#swib/2016,#workshop,#Kanban,#GitHub,#GitHub/API","Increasingly, software in libraries (Software in Bibliotheken, SWIB) is developed as open source software by distributed communities in what could be described as linked open development (LOD). This workshop will introduce you to this way of developing software, its tools, and processes. It will empower you to both set up your own development projects in this way, and contribute to existing projects. Workshop topics are distributed version control basics, open source development workflows, markdown for issues and documentation and workflow visualization with Kanban boards. The current center of the open source community, both in the library world and beyond, is GitHub, a social network for software development. In different exercises, the workshop will introduce you to managing your source code with git, to tracking your issues on GitHub, to integrated development and review tools like Travis CI and Waffle boards, and to using the GitHub API for programmatic access to your data. Audience: developers and librarians involved in software projects; no previous experience needed; requirements: laptop with git, a modern web browser and text editor installed.",SWIB
,2016,Performing LOD: Using the Europeana Data Model (EDM) for the aggregation of metadata from the performing arts domain,"Julia Beck,Marko Knepper",,,SWIB/SWIB2016/Performing LOD Using the Europeana Data Model (EDM) for the aggregation of metadata from the performing arts domain.md,"#swib/2016,#europeana,#edm,#germany,#frankfurt,#VuFind,#ECLAP","Imagine a theatre play. There are contributors such as the playwright, director, actors, etc. The play may have several performances with changing casts while actors may contribute to other plays. The play might be based on a drama which also has a screen adaption. All this is documented in manuscripts, photos, videos and other materials. The more relations you find among these performance-related objects, the more it emerges as a perfect use case for linked data. At the University Library Frankfurt am Main, the Specialised Information Service Performing Arts aggregates performing arts-related metadata of artefacts gathered by German-speaking cultural heritage institutions. It is funded by the German Research Foundation and aims to give researchers access to specialized information by providing a VuFind-based search portal that presents the metadata modeled as linked and open data. The Europeana Data Model (EDM) offers a universal and flexible metadata standard that is able to model the heterogeneous data about cultural heritage objects resulting from the data providers’ variety of data acquisition workflows. Being a common aggregation standard in digitization projects a comprehensive collection of mappings already exists. With the amount of delivered manuscript data in mind, the DM2E-extension of EDM was used and further extended by the ECLAP-namespace covering the specific properties for the performing arts domain. The presentation will show real life examples and focus on the modeling as linked data and the implementation within the VuFind framework.",SWIB
,2016,Person Entities: Lessons learned by a data provider,John W. Chapman,,,SWIB/SWIB2016/Person Entities Lessons learned by a data provider.md,"#swib/2016,#OCLC,#WorldCat,#authority-files,#APIs","Continuing the longstanding research program by OCLC in the field of linked data, recent projects have focused on creating sets of entities of high interest for any organization wanting to utilize linked data paradigms. Through intensive mining and clustering of WorldCat bibliographic data, name and subject authority files, and other related data sets, OCLC has produced over 300 million entity representations. These clusters pull together and represent creative works, and persons related to those works. OCLC has engaged with a number of libraries and organizations to create and experiment with this data. A pilot project during October 2015-February 2016 to explore new methods of providing access to Person entities provided a number of new directions and insights. The core purpose of the work is to understand how these entities might best be leveraged to make library workflows more efficient, and to improve the quality of metadata produced in the library sector. This presentation will provide a background on data used in the project, as well as the development of services and APIs to provision the data. It will address challenges and opportunities in the area of creating and managing entities, and ways in which they could be improved and enriched over time.",SWIB
,2016,"RDF by Example: rdfpuml for True RDF Diagrams, rdf2rml for R2RML Generation",Vladimir Alexiev,,,"SWIB/SWIB2016/RDF by Example rdfpuml for True RDF Diagrams, rdf2rml for R2RML Generation.md","#swib/2016,#RDF,#visualization,#rdfpuml,#PlantUML,#GraphViz,#puml,#rdf2rdb","RDF is a graph data model, so the best way to understand RDF data schemas (ontologies, application profiles, RDF shapes) is with a diagram. Many RDF visualization tools exist, but they either focus on large graphs (where the details are not easily visible), or the visualization results are not satisfactory, or manual tweaking of the diagrams is required. We describe a tool *rdfpuml* that makes true diagrams directly from Turtle examples using PlantUML and GraphViz. Diagram readability is of prime concern, and rdfpuml introduces various diagram control mechanisms using triples in the puml: namespace. Special attention is paid to inlining and visualizing various Reification mechanisms (described with PRV). We give examples from Getty CONA, Getty Museum, AAC (mappings of museum data to CIDOC CRM), Multisensor (NIF and FrameNet), EHRI (Holocaust Research into Jewish social networks), Duraspace (Portland Common Data Model for holding metadata in institutional repositories), Video annotation. If the example instances include SQL queries and embedded field names, they can describe a mapping precisely. Another tool *rdf2rdb* generates R2RML transformations from such examples, saving about 15x in complexity.",SWIB
,2016,Swissbib goes Linked Data,"Felix Bensmann,Nicolas Prongué,Mara Hellstern,Philipp Kuntschik",,,SWIB/SWIB2016/Swissbib goes Linked Data.md,"#swib/2016,#RESTful,#API,#metadata,#Swiss,#bibliographic/data,#open-license,#open/license","The project linked.swissbib.ch aims to integrate the Swiss library metadata into the semantic web. A Linked Data infrastructure has been created to provide on the one hand a data service for other applications and on the other hand an improved interface for the end user (e.g. a searcher). The workflow for the development of this infrastructure involves basically five steps: (1) data modeling and transformation in RDF, (2) data indexing, (3) data interlinking and enrichment, (4) creation of a user interface and (5) creation of a RESTful API. The project team would like to highlight some challenges faced during these stages, and the means found to solve them. This includes for example the conception of various use cases of innovative semantic search functionalities to give specifications for data modelling, data enrichment and for the design of the search index. Data processing operations such as transformation and interlinking must be highly scalable, with the aim of an integration in the workflow of the already existing system. Wireframes have been made to realize early usability evaluations. Finally, negotiations have been undertaken with the various Swiss library networks to adopt a common open license for bibliographic data.",SWIB
,2016,TIB|AV-Portal - Challenges managing audiovisual metadata encoded in RDF,"Jörg Waitelonis,Margret Plank,Harald Sack",,,SWIB/SWIB2016/TIBAV-Portal - Challenges managing audiovisual metadata encoded in RDF.md,"#swib/2016,#TIB,#AV-Portal,#entity-linking","The TIB|AV-Portal provides access to high quality scientific videos from the topic area of technology/engineering, architecture, chemistry, information technology, mathematics, and physics in English as well as German language. A key feature of the portal is the use of automated video analysis technologies further enhanced by semantic analyses to enable pinpoint and cross lingual searches on video segment level and to display content-based filter facets for further exploration of the steadily increasing number of its video resources. Based on text-, speech- and image recognition text-based metadata are automatically extracted from the videos and mapped to subject specific GND subject headings via named entity linking. This results in an enrichment of the reliable authoritative metadata by time-based metadata from video analysis. In the talk, we present the strategy and implementation for the RDF-based metadata export of the TIB|AV-Portal to illustrate encountered challenges as well as to justify adopted solutions. This includes the ontology design, balancing the best possible compromise between granularity, simplicity, extensibility and sustainability. Since the data is partially generated by an automatic process it may contain errors or might be incomplete. Accordingly a closer inspection of the data quality is mandatory. Therefore, the main focus of the talk is on data cleansing methods to ensure the best possible quality with reasonable effort. This includes the presentation of requirements as well as the comparison of different approaches ranging from semi-automated methods to manual editing and override. We further demonstrate additional application scenarios based on the semantically annotated data, such as e. g. content based recommendations and exploratory search.",ISWC
,2016,Towards visualizations-driven navigation of the scholarship data,"Christina Harlow,Muhammad Javed,Sandy Payette",,,SWIB/SWIB2016/Towards visualizations-driven navigation of the scholarship data.md,"#swib/2016,#VIVO,#visualizations,#D3","One of the key goals of Cornell University Library (CUL) is to ensure preservation of the scholarly works being published by the Cornell faculty members and other researchers. VIVO is an open source and semantic technologies driven application that enables the preservation and open access of the scholarship across institutions. Driven by different needs, users look at VIVO implementation at Cornell from different viewpoints. The college requires the structure data for reporting needs. The library is interested in preservation of the scholarship data. University executives are interested in identifying the areas where they should invest in the forthcoming future. First, these viewpoints do not completely overlap with each. Second, current user interface represents the scholarship data in the list view format. Such representation of the scholarship data is not easy to use and consumable by the users. In this presentation, we present our ongoing work of integration of D3 visualizations into the VIVO pages. Such visualizations are constructed on the fly based on the underlying RDF data. A visualization-driven approach provides an efficient overview of the huge linked data network of interconnected resources. These visualizations are intuitive for the users to interact and offer the ability to visualize and navigate through the large linked data network. We discuss the performed (data) gap analysis as well as a few of the visualizations in detail and their integration into the VIVO framework.",SWIB
,2016,Using LOD to crowdsource Dutch WW2 underground newspapers on Wikipedia,"Olaf Janssen,Gerard Kuys",,,SWIB/SWIB2016/Using LOD to crowdsource Dutch WW2 underground newspapers on Wikipedia.md,"#swib/2016,#newspapers,#Delpher,#triple-store,#Wikipedia,#WW2","During the second World War some 1.300 illegal newspapers were issued by the Dutch resistance. Right after the war as many of these newspapers as possible were physically preserved by Dutch memory institutions. They were described in formal library catalogues that were digitized and brought online in the ‘90s. In 2010 the national collection of underground newspapers – some 200.000 pages – was full-text digitized in Delpher, the national aggregator for historical full-texts. Having created online metadata and full-texts for these publications, the third pillar 'context' was still missing, making it hard for people to understand the historic background of the newspapers. We are currently running a project to tackle this contextual problem. We started by extracting contextual entries from a hard-copy standard work on Dutch illegal press and combined these with data from the library catalogue and Delpher into a central LOD triple store. We then created links between historically related newspapers and used Named Entity Recognition to find persons, organisations and places related to the newspapers. We further semantically enriched the data using DBPedia. Next, using an article template to ensure uniformity and consistency, we generated 1.300 Wikipedia article stubs from the database. Finally, we sought collaboration with the Dutch Wikipedia volunteer community to extend these stubs into full encyclopedic articles. In this way we can give every newspaper its own Wikipedia article, making these WW2 materials much more visible to the Dutch public, over 80% of whom uses Wikipedia. At the same time the triple store can serve as a source for alternative applications, like data visualizations. This will enable us to visualize connections and networks between underground newspapers, as they developed over time between 1940 and 1945.",SWIB
,2016,Who is using our linked data?,"Corine Deliot,Neil Wilson,Luca Costabello,Pierre-Yves Vandenbussche",,,SWIB/SWIB2016/Who is using our linked data.md,"#swib/2016,#BNB,#British-Library,#Analytics","The British Library published the first Linked Open Data iteration of the British National Bibliography (BNB) in 2011. Since then it has continued to evolve with regular monthly updates, addition of new content (e.g. serials) and new links to external resources (e.g. International Standard Name Identifier (ISNI)). Data is available via deferenceable URIs, a SPARQL endpoint and RDF dataset dumps. There has been clear value to the Library in its linked data work, e.g. learning about RDF modelling and linked data. However, like many linked open data publishers, the Library has found it challenging to find out how the data has been used and by whom. Although basic usage data are captured in logs, there is currently no widely available tool to extract Linked Open Data insights. This makes it challenging to justify continued investment at a time of limited resourcing. This talk will report on collaboration between Fujitsu Laboratories Limited, Fujitsu Ireland and the British Library in the development of a Linked Open Data Analytics platform. The aim of the project was twofold: to examine Linked Open BNB usage and to potentially develop a tool of interest to the wider Linked Open Data community. We will describe the analytics platform and the functionality it provides as well as demonstrate what we found out about the usage of our data. Over the period under consideration (April 2014-April 2015) usage of the Linked Open BNB increased, and there was a discernible growth in the number of SPARQL queries relative to HTTP queries. Usage patterns were traced to the addition of new metadata elements or to linked data tuition sites or events.",SWIB
,2016,d:swarm - A Data Management Platform for Knowledge Workers,"Thomas Gängler,Thomas Gersch,Christof Rodejohann",,,SWIB/SWIB2016/dswarm - A Data Management Platform for Knowledge Workers.md,"#data/management,#etl,#swib/2016,#d-swarm,#etl","d:swarm is a data management platform intended for knowledge workers, e.g., system librarians or metadata librarians. Right now, the focus of this application is on realizing one of the most import steps of an ETL task - the transformation part. Our handy d:swarm Back Office UI can be utilized to create and verify mappings of a certain data source (with help of a sample dataset) to a certain target schema (e.g. schema.org bib extension). This GUI simply runs as a web application in your browser. Besides, one can apply the created and verified mappings with help of the d:swarm Task Processing Unit to process larger amounts of data (i.e. the real datasets). Afterwards, the mapped/resulted data can be imported into various data stores and exported to different formats, like search engine indices (e.g. Solr) or Linked Data. Workshop participants will learn how to use and interact with the d:swarm Back Office UI and d:swarm Task Processing Unit. Furthermore, some background about the design and architecture of the whole d:swarm application will be imparted. Finally, we will show how one can share (self-made) mappings rather easily with the rest of the (library) world. This workshop should treat a common, full ETL workflow of library data processing, i.e. preprocessing and/or harvesting of source data (optional), data mapping with help of d:swarm Back Office UI + applying the mappings to larger amounts of data with help of the d:swarm Task Processing Unit, loading the resulting data into a data store (to be concrete search engine index) + exporting as Linked Data, showing an application (catalogue frontend) that retrieves data from that datastore and uses Linked Data. Audience: systems librarians, metadata librarians, knowledge workers, data mungers. Expertise: Participants could be familiar with ETL Tools (GUI), e.g., OpenRefine or Talend. Required: Laptop with VirtualBox installed. Organizers will provide a VirtualBox image (Linux guest system) beforehand. Participants can also install their own environment. Programming experience: Not required. (However, domain knowledge and/or knowledge about the data formats themselves can and should be an advantage).",SWIB
