type,year,title,author,partof,resources,File,tags,abstract,alias
,2020,Integration and organization of knowledge in a Current Research Information System (CRIS) based on semantic technologies,"Ana Maria Fermoso García,Maria Isabel Manzano García,Julian Porras Reyes,Juan Blanco Castro",,,SWIB/SWIB2020/Integration and organization of knowledge in a Current Research Information System (CRIS) based on semantic technologies.md,"#swib/2020,#CRIS,#OpenUPSA,#ontology,#LOD","We present OpenUPSA, a system based, inter alia, on semantic technologies. It is a project developed in collaboration with the university library, and whose goal is to share with society information about research at the university, about its agents and its scientific production. The result is a software system that can be regarded as a Current Research Information System (CRIS). This system, however, can be considered as an advanced CRIS. It does not only visualize information about university research including its researchers, its groups of research and scientific production (projects, publications, academic works or patents), but also provides other progressive features. The first feature allows to integrate information from a variety of sources where nowadays information about research is provided, and to even enrich information from external sources by linking for instance a publication with its information in a database like Scopus. This is mainly achieved by implementing analyzers for the different formats that have to be integrated in a common relational database format. Besides, after integration information can be also managed. The second feature is the possibility to perform system-specific queries and to view and download the results obtained in different formats. This is possible thanks to the use of semantic technologies, particularly due to the use of an ontology as semantic data model and a SPARQLPoint service. The ontology allows research authorities and knowledge to be organized and shared with the community, and even to enrich this knowledge from external sources as a LOD system. The ontology is new, but based on the CERIF (Common European Research Information Format) ontology, the European standard for CRIS systems. Thus it facilitates the internationalization of our proposal and sharing our data with other systems.",SWIB
,2020,Linked data for opening up discovery avenues in library catalogs,Huda Khan,,,SWIB/SWIB2020/Linked data for opening up discovery avenues in library catalogs.md,"#swib/2020,#LD4P2,#Blacklight,#LD4P3,#dbpedia,#JSON-LD","Exploring the integration of linked data sources into library discovery interfaces was an important goal for the recently concluded Linked Data For Production: Pathway to Implementation ( LD4P2) grant. We conducted a series of focused experiments involving user studies and the implementation of Blacklight-based prototypes. In this presentation, we will provide an overview of lessons learned through these experiments as well as subsequent discovery research as part of the ongoing Linked Data for Production: Closing the Loop (LD4P3) LD4P3 grant. Examples of areas we investigated for the integration of linked data include: knowledge panels bringing in contextual information and relationships from knowledge graphs like Wikidata to describe people and subjects related to library resources in the catalog; suggested searches based on user-entered queries using results from Wikidata and DbPedia; browsing experiences for subjects and authors bringing in relationships and data from Wikidata and library authorities; and autosuggest for entities represented in the catalog using supplementary information from FAST, the Library of Congress authorities, and Wikidata. Grant work also supported the development of Blacklight functionality for embedding Schema.org JSON-LD representation of some catalog metadata. We will also review opportunities for the larger community to engage in discussions around use cases and implementation techniques for using linked data in discovery systems.",SWIB
,2020,Making use of the coli-conc infrastructure for controlled vocabularies,"Jakob Voss,Stefan Peters",,,SWIB/SWIB2020/Making use of the coli-conc infrastructure for controlled vocabularies.md,"#swib/2020,#coli-conc,#Cocoda,#JSKOS,#API,#cataloging,#controlled-vocabularies","'Project coli-conc has created an infrastructure to facilitate management and exchange of concordances between library knowledge organization systems. The most visible outcome of the project is Cocoda, a web application that simplifies the creation and evaluation of mappings between concepts from different classifications, thesauri, and other controlled vocabularies. This tutorial will give an introduction to the infrastructure that allows to work with controlled vocabularies from diverse sources. After a brief introduction to the architecture, the data format JSKOS, its API, and utility node packages, we will live code a small cataloging application for semantic tagging of resources with concepts from controlled vocabularies. Active participation requires basic knowledge of JavaScript and HTML. The Workshop Making use of the coli-conc infrastructure for controlled vocabularies is not recorded. Workshop material and slides for self-learning are available. The coli-conc homepage also provides pointers to screencasts, documents, and source code. Last but not least don't hesitate contacting us!''",SWIB
,2020,Managing and Preserving Linked Data with Fedora,David Wilcox,,,SWIB/SWIB2020/Managing and Preserving Linked Data with Fedora.md,"#swib/2020,#Fedora,#digital/preservation,#workshop","'Fedora is a flexible, extensible, open source repository platform for managing, preserving, and providing access to digital content. Fedora is used in a wide variety of institutions including libraries, museums, archives, and government organizations. For the past several years the Fedora community has prioritized alignment with linked data best practices and modern web standards. We are now shifting our attention back to Fedora's digital preservation roots with a focus on durability and the Oxford Common File Layout (OCFL). This workshop will provide an introduction to the latest version of Fedora with a focus on both the linked data and digital preservation capabilities. Both new and existing Fedora users will be interested in learning about and experiencing Fedora features first-hand. Attendees will be given access to individual cloud-hosted Fedora instances to use during the workshop. These instances will be used to participate in hands-on exercises that will give attendees a chance to experience Fedora by following step-by-step instructions.'",SWIB
,2020,ORCID for Wikidata: A workflow for matching author and publication items in Wikidata,Eva Seidlmayer,,,SWIB/SWIB2020/ORCID for Wikidata A workflow for matching author and publication items in Wikidata.md,"#swib/2020,#ORCID,#Wikidata,#bibliometric,#Wikidata","In the context of a bibliometric project, we retrieved social context information on authors of scientific publications from Wikidata in order to import it into the metadata of our dataset. While we were able to capture about 95% of the requested scholarly publications in Wikidata, only 3% of the authors could be assigned and used for retrieval of social context information. One reason probably was that authors in general are rarely curated in Wikidata. Whilst research papers account for 31.5% of the items, it is only 8.9% which represent humans in general, not even researchers in particular (according to Wikidata statistics, January 2020). Another reason we observed is the frequent absence of relations between the Wikidata item of a publication and the Wikidata item of the author(s), although the author is already listed. To fill the gap and in order to improve the foundation for bibliographic analysis in general, we established a workflow for matching authors and scholarly articles by making use of the ORCID (Open Researcher and Contributor ID) database. The presentation will demonstrate how we harvest information on publications and their authors from ORCID, how we query Wikidata for existing items that are also listed in ORCID, and how we perform the matching. Finally, it will be illustrated how the initial research project benefits from the presented enrichment of bibliometric details in Wikidata.",SWIB
,2020,Open Data & Social Innovation: Experiences from Taiwan,Audrey Tang,,,SWIB/SWIB2020/Open Data & Social Innovation - Experiences from Taiwan.md,"#swib/2020,#taiwan,#iot","When we see “internet of things”, let’s make it an internet of beings. When we see “virtual reality”, let’s make it a shared reality. When we see “machine learning”, let’s make it collaborative learning. When we see “user experience”, let’s make it about human experience. When we hear “the singularity is near”, let us remember: the Plurality is here.",SWIB
,2020,Sinopia Linked Data Editor,Jeremy Nelson,,,SWIB/SWIB2020/Sinopia Linked Data Editor.md,"#swib/2020,#Sinopia,#BIBFRAME,#Share-VDE,#machine-learning","'The Sinopia Linked Data environment is a Mellon foundation funded project that provides catalogers a native Linked-Data editor with a focus on the BIBFRAME ontology for describing resources. Following an iterative Agle development process, Sinopia is currently in it's third version with improved user interface and third-party integrations based on continuous feedback from an international cohort of users. This presentation will start off with a high-level introduction of Sinopia, followed by cataloger data workflows using external authority sources like Library of Congress and Share-VDE and supporting technologies, and finishing with the new and planned features, including machine learning RDF classification, in the upcoming year'.",SWIB
,2020,Using IIIF and Wikibase to syndicate and share cultural heritage material on the Web,Jeff Keith Mixter,,,SWIB/SWIB2020/Using IIIF and Wikibase to syndicate and share cultural heritage material on the Web.md,"#swib/2020,#IIIF,#Wikibase,#CONTENTdm,#metadata","Digitized cultural heritage material is ubiquitous across the library, archive, and museum landscape but the material descriptions can vary based on domain, institutional best practices, and the amount of effort dedicated to digitization programs. OCLC Research has spent the past few years exploring two primary functions of digital material management: syndication of the material for research use and best metadata management practices for discoverability. This work is closely tied to OCLC’s participation in the IIIF Community. A key benefit of IIIF is aggregation. In 2019, OCLC started a research project that created an index of all CONTENTdm metadata and a discovery interface, providing access to 11 million digitized materials represented by 30 million images, all with IIIF standard support. This project showed the benefits of building an aggregated index and the challenges of working with highly-heterogenous metadata. Based on the findings of that project, OCLC launched a linked data pilot project to explore how we could help CONTENTdm users create and manage linked data for cultural materials. We used the MediaWiki Wikibase platform and, working with the pilot participants, designed a new data model. This effort reinforced the value of applying decentralized domain expertise to converting record metadata into linked data and identified transformation workflows. This presentation will discuss the project findings and demonstrate the services and applications we developed.",SWIB
,2020,Using SkoHub for web-based metadata management & content syndication,"Adrian Pohl,Steffen Rörtgen",,,SWIB/SWIB2020/Using SkoHub for web-based metadata management & content syndication.md,"#swib/2020,#controlled/vocabulary,#SkoHub,#SKOS,#ActivityPub,#workshop","Authority files, thesauri and other controlled vocabularies systems have long been a key element for knowledge management. Frequently a controlled vocabulary is used in cataloguing by different institutions, thus indirectly connecting resources about one topic. In order to find all resources about one topic, one has to query different databases or create and maintain a discovery index. This approach is error-prone and requires high maintenance. SkoHub moves cataloguing of web-based material consequently to the web and builds new, powerful discovery tools on top. It is based on web standards like Simple Knowledge Organizations System (SKOS), ActivityPub and Linked Data Notifications. With the SkoHub infrastructure, knowledge management systems act as topic-based communication channels between content publishers and people looking for relevant resources. In effect, SkoHub allows to follow specific subjects (as in descriptors of a classification, thesaurus etc.) in order to be notified when someone has published new content about that subject on the web. After presenting SkoHub at SWIB19, we now offer a workshop so people can try it out. The workshop participants will learn about the different components by using them in different stages of metadata management'",SWIB
,2020,"id.loc.gov and Wikidata, one year later",Matt Miller,,,"SWIB/SWIB2020/id.loc.gov and Wikidata, one year later..md","#swib/2020,#Wikidata,#LCSH,#LCCN,#bibliographic/systems","The id.loc.gov linked data platform at the Library of Congress has been ingesting Wikidata identifiers since mid-2019. This process has enabled the connection of over 1.2 million links between the two systems. These links are powered by Wikimedians adding a NACO or LCSH LCCN identifier to a Wikidata entity which then flows into the ID platform. Due to the scale and nature of Wikidata there is a high velocity of change to this data. New connections are made and broken everyday in addition to ancillary data changes like Wikidata labels. This talk will present the analysis of this ingest process from 2019 and 2020. We will take a detailed look at trends that emerged from this analysis as well as a holistic look at linked records in both systems. Topics around vandalism, comparing record completeness in the two systems, and change frequency will be explored. As more data from the Wikimedia ecosystem is leveraged in our bibliographic systems it is important to understand the dynamics and differences between the two worlds.",SWIB
