type,year,title,author,partof,resources,File,tags,abstract,alias
,2018,Integrating library metadata in a semantic web research environment for university collections,Martin Scholz,,,SWIB/SWIB2018/Integrating library metadata in a semantic web research environment for university collections.md,"#swib/2018,#digitization,#data/modelling,#CIDOC,#CRM,#ontology","The university library of Erlangen-Nürnberg harbors not only historic manuscripts and monographs but also valuable paintings, graphics, coins, etc. These cultural objects form part of the university’s rich and heterogeneous collections, ranging from anatomy and archaeology to school history and zoology. Embedded in a broader digitization strategy, the project "Objekte im Netz” develops a documentation and research platform together with a data model based on semantic web technologies and guidelines to provide means to ensure homogeneous data modelling and minimum data quality across the collections. Eventually, they shall provide scholars the means to work on transdisciplinary research questions, too. The tool builds upon the open source WissKI software, a virtual research environment for cultural heritage that natively stores data using RDF. The common data model is implemented as an OWL ontology that extends the CIDOC CRM and acts as the integrating link between the collections, and also to external sources. This presentation will focus on the integration of the university library's metadata of historic graphics: The metadata can be harvested as MARCXML from different systems and has to be transformed into RDF data aligned with the CIDOC CRM. Following a sketch of the general set-up, an outline of the practical integration steps will be given with a discussion of different technical and data mapping approaches, among others a mapping from BIBFRAME to CIDOC CRM. The discussion is accompanied by remarks on challenges and hindrances met so far, like the lack of officially coined URIs and ontology mismatches.",SWIB
,2018,Introduction to Linked Open Data,"Christina Marie Harlow,Simeon Warner,Camille Villa",,https://swib.org/swib18/slides/0_warner_intro-lod.pdf,SWIB/SWIB2018/Introduction to Linked Open Data.md,"#swib/2018,#workshop,#lod","This introductory workshop aims to introduce the fundamentals of linked data technologies on the one hand, and the basic issues of open data on the other. The RDF data model will be discussed, along with the concepts of dereferenceable URIs and common vocabularies. The participants will continuously create and refine RDF documents about themselves including links to other participants to strengthen their knowledge of the topic. Based on the data created, the advantages of modeling in RDF and publishing linked data will be shown. On a side track, Open Data principles will be introduced, discussed and applied to the content that is being created during the workshop.",SWIB
,2018,Libraries and their communities: participation from town halls to mobile phones,Mia Ridge,,,SWIB/SWIB2018/Libraries and their communities participation from town halls to mobile phones.md,"#swib/2018,#public,#crowdsourcing,#libraries","The rise of the internet has provided both opportunities and challenges for libraries. Focusing on the recent history of public participation in libraries enabled by crowdsourcing built on networked, digital platforms, this talk will also consider how libraries have evolved to provide new forms of access to their collections with open data and new working practices.",SWIB
,2018,"Linked data implementations — who, what, why?",Karen Smith-Yoshimura,,,"SWIB/SWIB2018/Linked data implementations — who, what, why.md","#swib/2018,#OCLC,#survey","Prompted by the interest among metadata managers within the OCLC Research Library Partnership in the potential of linked data applications to make new, valuable uses of existing metadata, OCLC Research conducted an International Linked Data Survey for Implementers in 2014 and 2015, receiving responses from a total of 90 institutions in 20 countries. Curious about what might have changed in the past three years since the last survey, and eager to learn about new projects or services that format metadata as linked data or make subsequent uses of it, OCLC Research repeated the survey between 17 April and 25 May 2018. The survey questions were mostly the same so we could more easily compare results. This presentation will summarize the 2018 survey results, and focus on comparing them with the results of the previous two surveys, including: 1) Which institutions have implemented or are implementing linked data and for what purpose. What linked data sources these institutions are consuming, and why. Which linked data sources are cited more or less frequently than in the previous surveys? Have motivations changed? 3) What data are these institutions publishing as linked data, and why. Are there different types of data being published as linked data since 2015? Have the drivers for publishing linked data changed? 4) What barriers have implementers had to address, and how would they advise others who are considering starting a project or service that consumes and/or publishes linked data. 5) A sampling of linked data projects or services in production to represent a variety of different uses, scales, domains, and maturity, especially those described as "successful in achieving the desired outcome(s).” The surveys provide a partial view of the linked data landscape, as the analysis is confined to the implementers who responded, primarily from the library domain.",SWIB
,2018,Linking YSO and LCSH for better subject access,"Satu Niininen,Osma Suominen",,,SWIB/SWIB2018/Linking YSO and LCSH for better subject access.md,"#swib/2018,#YSO,#ontology,#lcsh,#Finna,#finland","Linking concept schemes enables dynamic ways to reuse already existing metadata across linguistic and organisational barriers. This presentation outlines the lessons learned in the process of translating the General Finnish Ontology (YSO) into English and linking it to the Library of Congress Subject Headings (LCSH). The process involved manual translation of all 30,000 YSO concepts and establishing links to LCSH whenever an applicable equivalent was available. This meant connecting the indexing languages of two very different cultural spheres. Different practices in concept scheme construction also posed a set of challenges as the structure (e.g. hierarchy and view on precoordination) and intended use of concept schemes can vary significantly. It was a logical choice to do linking and translation simultaneously as both tasks include the same initial steps of specifying the scope and definition of each concept. Consulting LCSH also assisted in establishing more functional translations by clarifying how the concepts are used and understood in an English-speaking context. Out of all YSO concepts 44% have links to LCSH, but of the 100 most used LCSH concepts at the Finna.fi service, 69% are linked from YSO. In the future, the mappings can be used for generating Finnish YSO concepts to records with pre-existing LCSH annotations. An early experiment demonstrated that for such records, around half of the LCSH subjects seen in bibliographic records could be automatically converted to YSO concepts thanks to the mappings, despite the fact that the links from YSO cover only a fraction (less than 5%) of LCSH concepts.",SWIB
,2018,Powering Linked Open Data applications with Fedora and Islandora CLAW,David Wilcox,,,SWIB/SWIB2018/Powering Linked Open Data applications with Fedora and Islandora CLAW.md,"#swib/2018,#Fedora,#islandora,#claw,#repository,#REST,#API,#Drupal,#Toronto,#Palladio","Repositories have traditionally focused on storing content and metadata for use by local applications and services, but this is a poor fit for the world of linked open data. Fedora, the flexible, extensible, open source repository platform, has been designed and implemented as not just a repository but a linked data server. This has been accomplished primarily through alignment with the Linked Data Platform recommendation from the W3C, but Fedora also has a formally specified REST API that aligns with a variety of modern web standards, such as Memento, Web Access Control, and Activity Streams 2.0. This focus on linked data and web standards has allowed Fedora to serve as a reliable repository that also powers web-based linked open data applications. The latest version of Islandora, codenamed CLAW, integrates Fedora with Drupal 8, the popular content management system. CLAW takes full advantage of Fedora’s linked data capabilities while also leveraging Drupal’s powerful network of contributed modules to provide a modern, web-based repository platform that enables linked open data applications. This can be seen in production at the University of Toronto Scarborough (UTSC), where CLAW has been used to build a site that provides Palladio visualizations and exposes a SPARQL endpoint for complex RDF queries. This presentation will provide an overview of the latest versions of Fedora and Islandora CLAW with a focus on the linked data and web-based features and functionality. It will also use the UTSC site as an example of how Fedora can power linked open data applications. (Source code: fcrepo4, CLAW)",SWIB
,2018,Sharing RDF data models and validating RDF graphs with ShEx,"Katherine Thornton,Tom Baker,Eric Prud'hommeaux,Andra Waagmeester",,,SWIB/SWIB2018/Sharing RDF data models and validating RDF graphs with ShEx.md,"#swib/2018,#modeling,#RDF,#Wikidata,#PyShEx,#workshop","Participate in a hands-on workshop about Shape Expressions (ShEx), a concise, formal, modeling and validation language for RDF structures. When reusing RDF graphs created by others, it is important to know how the data is represented. Current practices of using human-readable descriptions or ontologies to communicate data structures often lack sufficient precision for data consumers to quickly and easily understand data representation details. We provide concrete examples of how we use ShEx as a constraint and validation language that allows humans and machines to communicate unambiguously about data assets. We will provide an overview of the ShEx language and related tooling. We will introduce the Javascript and Python implementations in RDF data validation workflows applied contexts. We will walk participants through a data modeling example drawn from the bibliographic domain. We will also demonstrate a validation workflow drawn from the domain of computing, where we will use ShEx to validate entity data from Wikidata. The workshop will take approximately four hours: (1) Overview of ShEx (60 mins) (2) Data Modeling with ShEx (40 mins) (3) Data Validation with ShEx (40 mins) (4) Hands-on exploration of the tools (60 mins). Participants in this workshop will understand the basics of creating a ShEx schema, install either ShEx.js or PyShEx on their local machines, and gain experience using the Online Validator to test entity data from Wikidata to a ShEx schema. Links to software we will use in the workshop: ShEx.js, PyShEx, ShEx Online Validator Audience/Requirements: This workshop is for anyone interested in validating RDF data. A working knowledge of RDF is sufficient background for participation. Please bring your own laptop computer.",SWIB
,2018,Supporting LCSH subject indexing with LOD in a Nigerian university library,"Babarinde Ayodeji Odewumi,Adetoun Adebisi Oyelude",,,SWIB/SWIB2018/Supporting LCSH subject indexing with LOD in a Nigerian university library.md,"#swib/2018,#LCSH,#nigeria","Navigating through the peculiar challenges of a third world country could be sort of an art, particularly towards producing quality work in heavily under-funded libraries. With limited financial resources and limited internet connectivity, the University of Ibadan (UI) Library has had to rely on the generosity of organizations, who provide datasets or metadata in various forms (e.g. LOD, MARC, SRU, etc.), to build tools that can support the classification and cataloguing of items especially those published in Nigeria. One of such is the creation of a Search tool using an LOD from the Library of Congress: the LC Subject Headings (LCSH) Dataset. The developers of the University’s Integrated Library System (UIILS) were able to use this dataset to create a Web Service within the UIILS that allows cataloguing staff search through the LCSH entries, even when there is a downtime internet connectivity and access to updated print copies are not possible. This search tool provides the staff with the Classification Number for an item based the subjects they search for. We'll walk through the processes involved from setting up the Apache Jena and Fuseki Server, to generating SPARQL queries from search parameters, processing of query responses, how those responses are displayed to cataloguing staff and how those responses can LINK to other queries.",SWIB
,2018,"The Semantic Web: vision, reality and revision",James Hendler,,,"SWIB/SWIB2018/The Semantic Web vision, reality and revision.md","#swib/2018,#vision,#semantic-web,#machine-readable,#metadata,#google,#unrealized","In 2001, James Hendler joined Web inventor Tim Berners-Lee and their colleague Ora Lassila in writing an article describing a vision for the Semantic Web. The paper, which appeared in Scientific American, has been widely cited and led to much work in both academia and industry aimed at adding machine-readable text to the Web. Now, nearly 20 years later, Google reports that machine-readable metadata is found on over 40% of their crawl and knowledge graph technology, which also grew from this vision, is now a big business used by major organizations around the world. Also growing out of that vision has been the use of linked data in many applications particularly including collection management in libraries, museums and video archiving applications. However, despite this success, much of the original vision of the Semantic Web remains unrealized. In this talk, he discusses what was in the original vision, what has occurred and, most importantly, what still remains to be done if we are truly to recognize the full potential of the Semantic Web.",SWIB
,2018,Transformations for aggregating Linked Open Data,"Lukas Koster,Ivo Zandhuis",,,SWIB/SWIB2018/Transformations for aggregating Linked Open Data.md,"#swib/2018,#aggregation,#data-aggregation,#data/aggregation,#transformation","'Linked Open Data is usually provided as-is. Institutions make choices how to model the data, including properties, blank nodes and uris, for valid reasons. If you want to combine data, there are generally two options: 1) do a distributed query and inference on the data 2) aggregate the data into a new, single endpoint. Distribution enables the use of all available data structures, aggregation enables more easy-to-use data and better performance. For aggregation it is good practice to do transformations to obtain the needed convenience. We give an overview of the transformation types needed, learned in the AdamNet Library Association project AdamLink, a collaboration of the Amsterdam City Archives, Amsterdam Museum, University of Amsterdam Library, Public Library of Amsterdam and International Institute of Social History. The objective is to create a linked open data infrastructure connecting the member institutions’ collections on the topic of "Amsterdam", targeted at reuse by researchers, teachers, students, creative industry and general public. We discuss the (dis)advantages of creating an aggregation vs. distribution of queries. Every transformation type should solve a distribution problem to be useful. But transformation probably reduces querying-options on the data. We therefore need to get the best trade-off between complexity and usability. An interesting option to investigate is to apply a caching node mechanism, that could combine the best of both worlds. We distinguish 6 types of transformation: Mapping ontologies - Mapping and adding thesauri and authority lists - Mapping and adding object-types - Adding our own statements - Restructuring data - Data-typing. We will illustrate the transformations with real examples. We will also discuss the issues with feeding back the enriched data in the cache or aggregation to the original data sources.'",SWIB
,2018,"Wikibase: configure, customize, and collaborate","Stacy Allison-Cassin,Dan Scott",,https://stuff.coffeecode.net/2018/wikibase-workshop-swib18.html,"SWIB/SWIB2018/Wikibase configure, customize, and collaborate.md","#swib/2018,#Wikibase,#workshop","Originally developed for the Wikidata project, Wikibase "is a collection of applications and libraries for creating, managing and sharing structured data." It offers a multilingual platform for linked open data, including a human-friendly editing interface, a SPARQL endpoint, and programmatic means of loading and accessing data, making it a potential match for libraries that like Wikidata's platform but want to maintain a local store of linked open data. In this workshop, we will discuss how a local Wikibase instance can support library needs, and work through exercises that include: Setting up a local Wikibase instance - Adding users - Creating custom classes and properties - Adding and editing entries - Loading data in bulk - Querying the data - Integrating data with external applications. Prerequisites: Participants will need a laptop to install Wikibase and run through the exercises. The Wikibase virtual machine requires 4GB of RAM, so a remote virtual machine such as an Amazon Web Services or Google Cloud instance might be an alternative.",SWIB
,2018,data.bnf.fr as a sandbox for FRBRization: automated work creation in data.bnf.fr,"Sébastien Peyrard,Etienne Cavalié,Aude Le Moullec-Rieu,Raphaëlle Lapôtre",,,SWIB/SWIB2018/data.bnf.fr as a sandbox for FRBRization automated work creation in data.bnf.fr.md,"#swib/2018,#BnF,#RDF,#enrichment","The French national library uses the data.bnf.fr online platform as an interface to disseminate its metadata on the semantic web. Source metadata includes notably, but is not limited to, MARC records to be converted and published as RDF triples, with authority records used as the basis for data.bnf.fr landing pages; the RDF graph is also enriched with alignments with external resources or FRBR relations between internal entities. 2018 is a game changer as a number of works displayed in data.bnf.fr will not be grounded on existing authority records, but will be automatically computed from clusters of bibliographic records. The first corpus for this will be the French textual works from the XXth and XXIst centuries, for which several hundred thousands works will be created. These works will be available as web pages available on the data.bnf.fr public interface, and as RDF data retrievable through the data.bnf.fr SPARQL Endpoint. In the long run, such works will be uploaded as MARC authority records in the main catalog and will comply with the traditional workflow where data.bnf.fr feeds on the BnF catalogue to generate its entities with persistent identifiers and records. In the meantime, the BnF must find answers to a number of questions: - Which data can reliably be used to group together bibliographic records as manifestations of a same work? - Which data can be used from those bibliographic records to compute work-level metadata? - What identifier can we use to identify such works that will not be persistent until they are uploaded in the BnF catalogue? - How can we promote this new metadata and inform its reuse by communicating about their specific nature and limits? The contribution will present methods and tools, steps and questions the data.bnf.fr team encountered in this process.",SWIB
